datetime,Year,DOY,TIME,NEE,CH4,H,LE,G,Rn,Rg,Rg_out,Rgl,Rgl_out,PPFD,WS,USt,Ta,Rh,Ts,Tw,SWC,hours,minutes
2013-07-27 03:00:00,2013.0,208.0,300.0,0.927074368,0.024400226,1.49532227,5.434358414,-25.305005,-23.09145,0.0,1.129279,423.8033,444.7458,0.0,0.3429266,0.03283639,24.10243,89.05243479,26.95504,25.0,0.679,3.0,0.0
2013-07-27 03:30:00,2013.0,208.0,330.0,,0.053832924,0.424395203,5.518452539,-25.042565,-23.50094,0.0,0.9863394,423.0545,444.5681,0.0,0.6424224,0.04761437,24.07454,89.34309485,26.83817,25.0,0.678,3.0,30.0
2013-07-27 04:00:00,2013.0,208.0,400.0,1.500045864,0.044217536,0.321463728,3.008528412,-24.951335,-30.04521,0.0,1.149534,416.1768,443.7687,0.0,0.5984102,0.05531943,24.00589,89.61697167,26.74849,25.0,0.677,4.0,0.0
2013-07-27 04:30:00,2013.0,208.0,430.0,,,-13.31261611,2.234853806,-25.018085,-29.12831,0.0,1.231115,416.7728,443.5771,0.0,0.4958283,0.04732167,24.089,89.89798986,26.61968,25.0,0.677,4.0,30.0
2013-07-27 05:00:00,2013.0,208.0,500.0,3.546318335,0.027191536,-4.093684102,4.474336994,-24.93845,-32.1834,0.0,1.685285,415.0098,444.3421,0.0,0.6994824,0.06103742,24.35631,89.69729924,26.49866,25.0,0.676,5.0,0.0
2013-07-27 05:30:00,2013.0,208.0,530.0,4.459299868,0.034322617,-8.889716232,15.17089717,-24.801215,-36.47496,0.0,1.610514,411.1274,444.0474,0.0,1.200189,0.09916899,24.40145,89.04491021,26.38642,24.4,0.677,5.0,30.0
2013-07-27 06:00:00,2013.0,208.0,600.0,,0.0438112,-5.318375707,12.16255705,-24.848735,-27.91411,0.0,1.90451,420.6729,444.3045,0.0,1.38243,0.118069,24.40586,88.08869067,26.27877,24.4,0.677,6.0,0.0
2013-07-27 06:30:00,2013.0,208.0,630.0,,,2.01965867,11.31767012,-24.63261,-17.94021,2.04001,1.955284,426.7991,444.824,4.294801721,0.807833,0.09641965,24.46831,87.36778657,26.18217,25.0,0.676,6.0,30.0
2013-07-27 07:00:00,2013.0,208.0,700.0,,0.046052771,-2.211578574,34.22893698,-23.815155,-0.02334812,12.99453,2.444977,435.6635,446.2365,23.70730661,0.661848,0.1066228,24.50092,88.3165388,26.14705,25.0,0.676,7.0,0.0
2013-07-27 07:30:00,2013.0,208.0,730.0,,0.070503649,,92.39722047,-22.038035,47.97012,80.69072,13.11312,430.1734,449.7809,143.6717249,1.460798,0.09184706,25.02722,88.0117436,26.17114,26.7,0.675,7.0,30.0
2013-07-27 08:00:00,2013.0,208.0,800.0,-6.16682546,0.039185093,-4.598334164,76.55744664,-18.98439,55.29229,107.2051,14.6604,415.5666,452.8189,190.6578577,0.9267498,0.090162285,25.40916,86.0326803,26.29779,26.1,0.675,8.0,0.0
2013-07-27 08:30:00,2013.0,208.0,830.0,-11.16977338,0.067676561,4.719078984,118.8134668,-14.75333,125.4123,200.389,27.31829,408.7476,456.4059,355.7890469,1.725973,0.1462707,25.83602,82.64718187,26.51373,27.2,0.674,8.0,30.0
2013-07-27 09:00:00,2013.0,208.0,900.0,-13.03304242,0.0650925,20.71961009,131.9216924,-9.1726985,226.0575,320.4219,41.28897,409.9643,463.0397,568.499349,1.403166,0.1564797,26.394,80.58866877,26.84636,30.0,0.674,9.0,0.0
2013-07-27 09:30:00,2013.0,208.0,930.0,,,,,-0.580581,273.1211,378.1584,45.81937,412.3014,471.5193,670.8142006,1.401218,0.1669804,27.21028,78.49494289,27.35675,30.0,0.673,9.0,30.0
2013-07-27 10:00:00,2013.0,208.0,1000.0,,,,,9.69236225,336.3615,454.5677,53.0656,410.7698,475.9104,806.2191212,1.699394,0.1411449,27.58116,77.49252854,28.13732,31.7,0.672,10.0,0.0
2013-07-27 10:30:00,2013.0,208.0,1030.0,,,,282.5554852,20.1370985,639.4394,808.7113,90.63258,413.8328,492.472,1433.796995,1.818143,0.1568864,28.41799,75.76768079,28.87539,35.0,0.671,10.0,30.0
2013-07-27 11:00:00,2013.0,208.0,1100.0,-16.28589363,0.180971087,66.1361003,310.5723577,38.34099,705.0333,891.2302,93.72964,413.9982,506.4655,1580.028737,1.398989,0.1372494,29.00337,72.80221497,30.18393,35.6,0.672,11.0,0.0
2013-07-27 11:30:00,2013.0,208.0,1130.0,,0.088321837,,395.2099728,55.858,725.2862,913.7035,93.58094,418.0444,512.8807,1619.853672,1.842162,0.159367447,29.59287,70.86198885,31.55573,36.7,0.673,11.0,30.0
2013-07-27 12:00:00,2013.0,208.0,1200.0,-15.88685165,,63.77639704,464.8636068,66.60848,792.3136,992.7552,100.2684,421.1765,521.3498,1759.94119,1.618013,0.08313543,30.21004,69.09359514,32.54414,37.2,0.673,12.0,0.0
2013-07-27 12:30:00,2013.0,208.0,1230.0,-14.77267317,0.168443287,56.14805574,408.4343688,74.677345,832.7576,1039.483,104.5302,423.8026,525.9977,1842.747524,1.842605,0.159400938,30.5557,65.2915984,33.31078,37.8,0.683,12.0,30.0
2013-07-27 13:00:00,2013.0,208.0,1300.0,-16.41173009,0.210686146,66.74662704,460.7182009,79.24334,781.2657,991.1724,111.3478,427.4719,526.0306,1757.13631,2.134387,0.134381,30.8686,63.43921809,34.48604,38.9,0.701,13.0,0.0
2013-07-27 13:30:00,2013.0,208.0,1330.0,,,,393.4715089,78.721855,868.4998,1087.785,120.0874,431.9075,531.1058,1928.343499,2.066179,0.1764781,31.25479,61.56615637,35.37263,41.1,0.718,13.0,30.0
2013-07-27 14:00:00,2013.0,208.0,1400.0,,,46.0729034,,78.479785,431.262,567.7783,62.82294,446.2555,519.949,1006.839625,2.822232,0.233460739,30.47701,63.96007991,36.21638,36.1,0.742,14.0,0.0
2013-07-27 14:30:00,2013.0,208.0,1430.0,,,15.96583633,69.63485738,72.41724,13.76575,70.00403,17.11201,444.4367,483.563,124.7338416,2.997488,0.2794524,26.18685,77.69165052,36.99313,33.9,0.769,14.0,30.0
2013-07-27 15:00:00,2013.0,208.0,1500.0,-3.987325032,0.08737799,10.17989633,97.78124793,53.59604,44.85075,104.9876,18.49862,434.3039,475.9421,186.728226,2.522622,0.2264893,26.00459,82.13000893,35.67216,32.8,0.772,15.0,0.0
2013-07-27 15:30:00,2013.0,208.0,1530.0,-5.49714383,0.040050872,9.107756013,91.06195744,36.53386,79.94435,148.2927,23.5189,430.1284,474.9578,263.4691937,1.817886,0.1745316,26.16803,82.53990853,34.59012,32.8,0.771,15.0,30.0
2013-07-27 16:00:00,2013.0,208.0,1600.0,-4.243911198,0.038374825,5.720747819,77.15282104,25.13078,95.14404,168.7369,24.24652,426.5221,475.8684,299.6983605,1.729417,0.1632605,26.87982,81.50379465,33.85653,32.2,0.772,16.0,0.0
2013-07-27 16:30:00,2013.0,208.0,1630.0,-3.69007951,0.068508477,4.093026186,66.38737721,17.931965,62.34435,133.0172,18.6364,423.4491,475.4855,236.3994801,1.366067,0.1336908,27.19347,81.60252214,33.40676,31.7,0.771,16.0,30.0
2013-07-27 17:00:00,2013.0,208.0,1700.0,-7.928931456,0.05265262,17.93398857,112.7230009,12.8755845,70.5595,155.6433,21.89259,411.8619,475.0532,276.4951919,1.817714,0.1898589,27.51459,81.66352059,33.03521,31.7,0.771,17.0,0.0
2013-07-27 17:30:00,2013.0,208.0,1730.0,-6.454557988,0.034113889,10.78940781,112.3584058,9.336459,153.8085351,217.8518,62.31542,422.9489,478.1442,386.7348748,2.535448,0.2126874,27.89817,78.78634212,32.44944,31.7,0.768,17.0,30.0
2013-07-27 18:00:00,2013.0,208.0,1800.0,,0.044860675,-5.839538241,64.9821539,7.4275585,95.38058425,146.7975,39.50789,426.0066,477.6196,260.8195498,2.340009,0.2239161,28.0964,76.49628647,32.24356,31.1,0.77,18.0,0.0
2013-07-27 18:30:00,2013.0,208.0,1830.0,3.943582041,0.035616022,-3.985408631,41.07712505,6.261938,-4.700863,45.26563,6.676664,429.6357,472.9254,80.89492292,1.842932,0.1703378,27.67092,78.00532516,32.44489,30.6,0.772,18.0,30.0
2013-07-27 19:00:00,2013.0,208.0,1900.0,,0.037619844,-4.04867565,32.16108774,3.91234622,-39.82141,3.707278,1.314903,426.7772,468.991,7.249367344,1.989627,0.1667086,27.14459,80.48177956,32.24732,30.0,0.773,19.0,0.0
2013-07-27 19:30:00,2013.0,208.0,1930.0,,0.040007171,-3.994813868,27.0995335,0.6075045,-40.55285,0.0,0.8516141,428.3226,466.3533,0.0,1.366491,0.1429282,26.77542,82.19659132,31.89053,29.4,0.772,19.0,30.0
2013-07-27 20:00:00,2013.0,208.0,2000.0,,,-11.55440418,,-2.5499025,-36.27052,0.0,0.9676051,431.4496,464.6163,0.0,1.046969,0.1096327,26.54433,83.51431393,31.48676,29.4,0.772,20.0,0.0
2013-07-27 20:30:00,2013.0,208.0,2030.0,,,1.119294902,,-5.1787443,-34.78366,0.0,1.915016,434.0095,463.4611,0.0,0.5502588,0.02963164,26.42899,82.96589557,31.13513,28.9,0.772,20.0,30.0
2013-07-27 21:00:00,2013.0,208.0,2100.0,,,-7.67637455,46.71303806,-7.361708,-29.91973,0.0,2.451739,437.1861,462.0346,0.0,0.7280404,0.07947813,26.37863,84.31038148,30.83391,28.9,0.771,21.0,0.0
2013-07-27 21:30:00,2013.0,208.0,2130.0,3.066858134,,-2.645377244,25.91599587,-8.918419,-31.12624,0.0,2.835124,435.6313,459.1176,0.0,1.538703,0.120681,25.76153,82.90511919,30.58649,28.3,0.771,21.0,30.0
2013-07-27 22:00:00,2013.0,208.0,2200.0,3.722327429,0.041605669,-8.026090643,40.71405693,-10.3004645,-31.51445,0.0,2.407296,430.7956,456.4162,0.0,1.413659,0.1333818,25.39501,84.08491629,30.22335,27.8,0.77,22.0,0.0
2013-07-27 22:30:00,2013.0,208.0,2230.0,,0.022871564,-4.835796504,38.64987434,-11.656968,-37.62501,0.0,2.284729,422.445,454.8337,0.0,1.409031,0.1207046,25.28893,83.76514837,29.84502,27.8,0.769,22.0,30.0
2013-07-27 23:00:00,2013.0,208.0,2300.0,4.494929788,0.057203442,-1.705908813,31.61765665,-12.939274,-32.49478,0.0,1.891699,425.4156,453.8043,0.0,1.279705,0.128981,25.17796,84.07238683,29.55089,27.2,0.768,23.0,0.0
2013-07-27 23:30:00,2013.0,208.0,2330.0,1.141164038,0.034140248,0.225675316,10.2477039,-14.144805,-27.22329,0.0,1.657398,429.7726,453.6412,0.0,0.6980074,0.07883643,25.16028,84.95872541,29.28982,27.2,0.766,23.0,30.0
2013-07-27 00:00:00,2013.0,208.0,2400.0,,0.083924095,0.941975096,19.00407616,-15.192345,-26.48047,0.0,1.481493,429.2989,452.9774,0.0,0.7413811,0.0722201,25.07446,85.32655362,29.07083,27.2,0.765,0.0,0.0
2013-07-28 00:30:00,2013.0,209.0,30.0,,0.054566626,2.570599729,9.795974291,-16.105075,-29.7737,0.0,1.373671,425.7409,452.5772,0.0,0.6295647,0.08812257,25.15042,86.09121486,28.85214,27.2,0.763,0.0,30.0
2013-07-28 01:00:00,2013.0,209.0,100.0,,0.037279917,,40.07928643,-16.87786,-17.77229,0.0,1.289966,436.6367,452.5688,0.0,0.7137891,0.103,25.03411,86.95419107,28.67315,26.7,0.761,1.0,0.0
2013-07-28 01:30:00,2013.0,209.0,130.0,5.410761561,0.048100839,-9.030885949,22.60012312,-17.370415,-17.69654,0.0,1.426702,437.7238,453.9207,0.0,1.91731,0.1765849,25.56042,83.92531762,28.43908,26.7,0.759,1.0,30.0
2013-07-28 02:00:00,2013.0,209.0,200.0,3.518380158,0.028225218,-7.417836323,17.47012445,-17.547825,-25.04128,0.0,0.7492896,429.4006,452.6819,0.0,1.50314,0.1443279,25.52923,84.21459836,28.34203,26.7,0.757,2.0,0.0
2013-07-28 02:30:00,2013.0,209.0,230.0,3.676552924,0.04315264,-6.30599712,14.91120009,-17.71997,-27.89845,0.0,0.8207699,425.9489,451.8679,0.0,1.279968,0.09861905,25.43333,84.50320006,28.21524,26.7,0.756,2.0,30.0
2013-07-28 03:00:00,2013.0,209.0,300.0,5.557705651,0.07050163,-4.902141649,10.38259161,-17.965215,-34.78985,0.0,0.8273273,418.5224,450.8513,0.0,1.109098,0.09861664,25.3289,84.93471825,28.08433,26.1,0.755,3.0,0.0
2013-07-28 03:30:00,2013.0,209.0,330.0,,0.051657534,,62.52780919,-18.23875,-37.11165,0.0,0.9884019,415.4579,449.9227,0.0,0.8071532,0.1157946,25.20077,85.38123339,27.97832,26.1,0.755,3.0,30.0
2013-07-28 04:00:00,2013.0,209.0,400.0,3.696529364,0.039873749,-0.253957036,3.474688128,-18.431985,-48.95833,0.0,0.9068038,402.3338,447.6496,0.0,0.6768023,0.1216276,24.8013,86.41114907,27.87012,26.1,0.754,4.0,0.0
2013-07-28 04:30:00,2013.0,209.0,430.0,4.3273048,0.063869158,0.10542033,6.854080807,-19.00712,-47.0015,0.0,1.231911,402.175,445.8463,0.0,0.5371264,0.06349676,24.26291,87.71416194,27.73673,25.6,0.752,4.0,30.0
2013-07-28 05:00:00,2013.0,209.0,500.0,4.254379185,0.099899056,2.199481895,9.178716528,-19.875355,-36.1029,0.0,1.156256,412.0493,445.356,0.0,0.7011217,0.06618483,24.02173,88.30891605,27.54742,25.6,0.751,5.0,0.0
2013-07-28 05:30:00,2013.0,209.0,530.0,,0.053217483,1.34289897,7.792566378,-20.5631,-39.99418,0.0,1.437533,407.5925,444.5685,0.0,0.3173831,0.03482454,23.96095,88.59507459,27.4146,25.6,0.75,5.0,30.0
2013-07-28 06:00:00,2013.0,209.0,600.0,3.84762472,0.083876087,1.937407928,8.222075728,-20.930495,-29.83284,0.0,1.096136,416.6809,444.3232,0.0,0.4640966,0.03363192,23.89576,88.85600135,27.27143,25.6,0.749,6.0,0.0
2013-07-28 06:30:00,2013.0,209.0,630.0,,0.046319407,2.010306452,15.30612058,-21.160385,-26.16145,6.323975,2.150273,413.7522,444.0873,11.8864161,0.3534018,0.0430105,23.8366,89.13751363,27.16858,25.6,0.748,6.0,30.0
2013-07-28 07:00:00,2013.0,209.0,700.0,,0.116905535,13.27796142,37.75012342,-21.172765,32.60804,74.08665,12.54784,416.8327,445.7635,131.9686525,0.556713,0.07344156,24.01577,89.19625627,27.06426,26.1,0.746,7.0,0.0
2013-07-28 07:30:00,2013.0,209.0,730.0,-7.871444955,,23.67307348,55.0108743,-20.64312,110.4435,172.3127,24.92867,413.6422,450.5828,306.0350357,0.5013232,0.07136062,24.83393,87.78251391,27.00266,27.2,0.744,7.0,30.0
2013-07-28 08:00:00,2013.0,209.0,800.0,-13.84707288,0.013412268,29.85011852,101.4736213,-18.72222,254.7929,353.0534,48.13805,408.0284,458.1508,626.3256301,0.9392074,0.1179015,26.14606,84.12364151,27.04668,24.89393947,0.74,8.0,0.0
2013-07-28 08:30:00,2013.0,209.0,830.0,,0.030627595,34.42113885,114.8762792,-15.047555,265.0034,368.8893,47.01559,406.5882,463.4585,654.3884285,1.117264,0.05134938,26.79003,81.64128064,27.31706,25.58306497,0.739,8.0,30.0
2013-07-28 09:00:00,2013.0,209.0,900.0,,0.012526299,,194.1931654,-10.452516,317.9586,413.23,50.50755,423.637,468.4009,732.964583,0.7216794,0.09224168,27.19851,80.70464982,27.66154,26.46690625,0.737,9.0,0.0
2013-07-28 09:30:00,2013.0,209.0,930.0,-13.48004501,0.043086396,45.9126706,208.9293017,-4.888441,586.9425,734.2997,85.24679,419.3757,481.4861,1301.932198,0.9135941,0.130465,28.37945,76.76978445,28.10106,32.2,0.733,9.0,30.0
2013-07-28 10:00:00,2013.0,209.0,1000.0,,0.043408027,42.16593381,176.5897345,3.6171305,558.4527,706.1422,78.08907,417.4863,487.0866,1252.034293,1.458333,0.1501852,28.4539,73.26365733,29.01086,33.3,0.733,10.0,0.0
2013-07-28 10:30:00,2013.0,209.0,1030.0,,,,,12.9717945,395.9977,508.3965,58.1213,435.2277,489.5052,901.6091377,0.8480099,0.06546272,28.99134,70.42672411,29.78811,33.3,0.734,10.0,30.0
2013-07-28 11:00:00,2013.0,209.0,1100.0,,,23.67972283,242.9375121,20.069535,485.2357,610.7614,69.15651,437.5994,493.9684,1083.009977,1.111513,0.1212946,29.41634,66.50095454,30.46702,33.3,0.733,11.0,0.0
2013-07-28 11:30:00,2013.0,209.0,1130.0,,0.103786208,,,25.618135,453.3502,574.561,65.72506,439.5061,494.9919,1018.859248,1.480078,0.1757839,29.61569,65.36059046,31.25827,33.9,0.733,11.0,30.0
2013-07-28 12:00:00,2013.0,209.0,1200.0,,,,140.9464041,29.53859,237.5922,320.1425,37.9893,447.5121,492.0731,568.0042243,1.165182,0.1422244,29.79104,64.92726996,31.82146,32.8,0.734,12.0,0.0
2013-07-28 12:30:00,2013.0,209.0,1230.0,,,5.562439508,-19.85822755,30.270565,108.8648,158.1396,24.28132,453.2473,478.2408,280.9188852,1.792841,0.15563878,28.05699,74.19713601,32.39742,31.1,0.74,12.0,30.0
2013-07-28 13:00:00,2013.0,209.0,1300.0,,,21.88604767,120.7854094,26.334565,75.37272,117.0215,20.40591,447.7494,468.9922,208.0535002,1.953034,0.1330868,26.5327,80.56199116,32.12929,29.4,0.75,13.0,0.0
2013-07-28 13:30:00,2013.0,209.0,1330.0,,,3.24763885,33.98384808,19.091985,40.18202,71.43677,12.3244,444.4029,463.3332,127.2728001,2.411861,0.202436692,25.65909,83.26011353,31.45603,28.3,0.759,13.0,30.0
2013-07-28 14:00:00,2013.0,209.0,1400.0,-3.245298215,,6.082335829,52.33526193,11.655901,23.45394,49.43214,9.36018,439.9883,456.6063,88.27839529,2.668378,0.1899721,24.66342,86.05455953,30.91382,28.3,0.766,14.0,0.0
2013-07-28 14:30:00,2013.0,209.0,1430.0,,,7.546856668,,4.1802061,84.60899,119.4627,17.32197,440.2854,457.8171,212.3795507,1.535928,0.1416381,24.99775,86.76695761,30.18467,28.3,0.766,14.0,30.0
2013-07-28 15:00:00,2013.0,209.0,1500.0,,,,,-0.3120295,70.87624,104.3903,15.64695,440.5235,458.3906,185.6697506,2.397241,0.23334,25.41855,83.90800311,29.83609,27.8,0.765,15.0,0.0
2013-07-28 15:30:00,2013.0,209.0,1530.0,-6.519332195,,10.55176158,82.69314026,-2.5488215,101.1836,138.4142,19.951,440.0164,457.296,245.9635038,1.733125,0.15112425,25.11156,84.37521585,29.75612,28.3,0.766,15.0,30.0
2013-07-28 16:00:00,2013.0,209.0,1600.0,,0.043874449,1.249869118,67.02593264,-3.7484567,115.0496,154.7516,21.44416,439.4446,457.7025,274.9150104,2.30754,0.2081167,25.2088,85.51225891,29.59466,28.3,0.765,16.0,0.0
2013-07-28 16:30:00,2013.0,209.0,1630.0,-3.824598229,,0.870361495,80.73868821,-4.0106305,57.7301,86.81635,12.88093,441.1598,457.3651,154.5269538,2.039115,0.1759559,25.31836,84.88242428,29.38811,27.8,0.764,16.0,30.0
2013-07-28 17:00:00,2013.0,209.0,1700.0,1.204677344,,2.177821901,51.51726416,-4.6239675,34.95554,60.70756,9.631596,440.0204,456.1409,108.2595671,1.81755,0.0984469,25.20486,84.39730927,29.28879,27.8,0.764,17.0,0.0
2013-07-28 17:30:00,2013.0,209.0,1730.0,-4.119436421,,-4.0441003,114.5688475,-5.615765,21.59143,45.79906,8.245809,439.1592,455.121,81.84021423,1.258093,0.07826941,25.06118,85.00968456,29.21209,27.8,0.763,17.0,30.0
2013-07-28 18:00:00,2013.0,209.0,1800.0,2.525592053,,1.522250029,25.25778443,-6.732545,10.54273,33.60933,6.832023,438.0714,454.3059,60.23879369,1.036851,0.1046368,25.02487,85.32547339,29.07166,27.2,0.762,18.0,0.0
2013-07-28 18:30:00,2013.0,209.0,1830.0,,0.023297225,0.637508631,-2.939896072,-7.7631215,-0.9792445,18.4456,5.057792,439.5069,453.8739,33.36714776,0.7988248,0.08757424,25.02761,85.27448861,28.90923,27.2,0.761,18.0,30.0
2013-07-28 19:00:00,2013.0,209.0,1900.0,,0.063591291,-5.450416477,6.967602309,-8.7865775,-14.80302,3.297484,2.818467,437.4227,452.7047,6.523171396,1.133517,0.1118373,25.0623,85.46867279,28.7117,27.2,0.759,19.0,0.0
2013-07-28 19:30:00,2013.0,209.0,1930.0,,0.044362103,-6.328013423,75.44682314,-9.9155905,-19.81564,0.0,2.622177,435.7299,451.9105,0.0,1.213657,0.1170158,25.06748,84.45515704,28.47479,26.7,0.758,19.0,30.0
2013-07-28 20:00:00,2013.0,209.0,2000.0,,0.007800775,-7.842573075,,-11.086135,-15.89668,0.0,2.306151,438.7633,451.8628,0.0,1.119428,0.09652622,25.21596,83.43833739,28.25914,26.7,0.757,20.0,0.0
2013-07-28 20:30:00,2013.0,209.0,2030.0,3.016712092,0.033128615,-3.55308154,19.82589069,-12.263913,-13.97469,0.0,1.848827,441.3031,451.7817,0.0,1.312292,0.1450819,25.24711,84.12622254,28.08699,26.7,0.756,20.0,30.0
2013-07-28 21:00:00,2013.0,209.0,2100.0,2.217501065,0.034546043,-2.659227408,16.10646732,-13.190105,-12.90125,0.0,1.58141,440.3622,451.1341,0.0,1.243142,0.05497409,25.22189,84.16738823,27.9618,26.1,0.755,21.0,0.0
2013-07-28 21:30:00,2013.0,209.0,2130.0,2.874541472,0.05102329,-4.012069587,16.39374245,-13.876125,-12.23469,0.0,1.302961,440.0273,450.6722,0.0,1.113554,0.09438785,25.13021,85.17821195,27.76663,26.7,0.754,21.0,30.0
2013-07-28 22:00:00,2013.0,209.0,2200.0,,,1.267530003,-30.22000803,-14.483345,-10.58598,0.0,1.31418,441.6034,450.8498,0.0,1.258556,0.0944321,25.20151,84.78249763,27.59171,26.1,0.752,22.0,0.0
2013-07-28 22:30:00,2013.0,209.0,2230.0,,,,,-14.89284,-11.65319,0.0,1.815394,443.55,450.7869,0.0,1.260052,0.1212147,25.18803,85.2275637,27.53004,26.1,0.752,22.0,30.0
2013-07-28 23:00:00,2013.0,209.0,2300.0,2.501469837,,-1.156638644,18.72978158,-15.25206,-11.14714,0.0,1.941144,442.7152,450.0441,0.0,1.070219,0.1409063,25.06048,86.2413952,27.46202,26.1,0.752,23.0,0.0
2013-07-28 23:30:00,2013.0,209.0,2330.0,2.047046225,,-0.687163652,4.998079642,-15.49154,-10.45427,0.0,1.802102,442.2613,449.7839,0.0,0.8214011,0.08091974,24.94693,86.9487412,27.35833,26.1,0.751,23.0,30.0
2013-07-28 00:00:00,2013.0,209.0,2400.0,1.712520263,,-1.746138464,22.591465,-15.64049,-11.67963,0.0,1.833744,441.0381,449.6115,0.0,0.8194589,0.06820626,25.01054,87.16533282,27.27948,26.1,0.75,0.0,0.0
2013-07-29 00:30:00,2013.0,210.0,30.0,2.638673714,,0.484392073,-11.46338373,-15.603115,-11.65041,0.0,1.258129,440.1926,449.3172,0.0,0.8760857,0.0602784,24.99196,87.65373502,27.20618,26.1,0.749,0.0,30.0
2013-07-29 01:00:00,2013.0,210.0,100.0,,,,,-15.552665,-10.2426,0.0,1.300895,441.9036,449.5777,0.0,0.8869664,0.04514894,24.9844,87.85727193,27.12472,26.1,0.748,1.0,0.0
2013-07-29 01:30:00,2013.0,210.0,130.0,,,3.214795909,42.48656409,-15.46819,-10.26844,0.0,1.234497,440.9968,448.4773,0.0,0.9285173,0.08723029,24.74408,87.98579911,27.08507,25.6,0.749,1.0,30.0
2013-07-29 02:00:00,2013.0,210.0,200.0,,,1.337527355,33.79810007,-15.63142,-11.51704,0.0,1.482629,438.2081,446.4091,0.0,0.4794079,0.06301254,24.19198,88.14309655,27.08037,25.6,0.748,2.0,0.0
2013-07-29 02:30:00,2013.0,210.0,230.0,3.649649835,0.027771644,0.79014585,10.44952096,-15.9848,-11.74709,0.0,1.761348,436.4185,445.5581,0.0,0.4460225,0.06863958,24.17982,88.33964377,27.01418,25.6,0.747,2.0,30.0
2013-07-29 03:00:00,2013.0,210.0,300.0,1.188749719,0.012288171,1.048671741,5.272444909,-16.324295,-9.002558,0.0,1.030445,438.6866,445.7431,0.0,0.5023116,0.08200277,24.29858,88.72240205,26.88123,24.39146932,0.746,3.0,0.0
2013-07-29 03:30:00,2013.0,210.0,330.0,3.697386243,0.02297457,0.081454689,9.722460061,-16.508425,-8.298955,0.0,0.9079651,438.6339,445.2593,0.0,0.7440696,0.06586759,24.00062,89.22290725,26.81951,24.32793497,0.745,3.0,30.0
2013-07-29 04:00:00,2013.0,210.0,400.0,3.952379999,0.033269793,0.264537548,7.138423581,-16.60378,-9.917684,0.0,1.121099,436.8555,444.6798,0.0,0.6851575,0.05013745,23.98827,89.55411283,26.76087,24.23486864,0.744,4.0,0.0
2013-07-29 04:30:00,2013.0,210.0,430.0,,0.019207966,0.72013406,14.71748647,-16.786705,-9.477777,0.0,1.133329,437.0552,444.5596,0.0,0.6139886,0.07687948,23.99837,89.65558683,26.68749,24.13148606,0.743,4.0,30.0
2013-07-29 05:00:00,2013.0,210.0,500.0,3.281370038,0.022887935,-1.50701638,5.451591982,-16.961115,-8.477695,0.0,1.087579,438.1729,444.8529,0.0,0.9051059,0.09140608,24.07919,89.66079065,26.59941,24.01117108,0.741,5.0,0.0
2013-07-29 05:30:00,2013.0,210.0,530.0,1.588907922,0.052541493,-1.262733499,10.45192344,-16.960475,-9.818833,0.0,1.210901,437.1237,444.7503,0.0,0.8792002,0.06327733,24.17065,89.44745305,26.53675,23.91884752,0.74,5.0,30.0
2013-07-29 06:00:00,2013.0,210.0,600.0,1.759133899,0.065121643,-0.01933983,0.569299719,-16.86157,-9.284289,0.0,1.370624,437.7271,444.743,0.0,0.6146686,0.05429116,24.20859,89.30836076,26.45802,23.80549256,0.74,6.0,0.0
2013-07-29 06:30:00,2013.0,210.0,630.0,-4.357829549,,-1.27736164,33.83010013,-16.76975,-4.497987,4.957275,2.226963,437.7624,444.9907,9.464487028,0.3656137,0.04117789,24.2686,89.02513941,26.39697,23.76011482,0.739,6.0,30.0
2013-07-29 07:00:00,2013.0,210.0,700.0,,,-2.020637072,90.54313457,-16.69661,14.21426,24.72788,4.42238,439.5124,445.6036,44.49997615,0.5885038,0.05805045,24.29619,89.34865691,26.33667,23.7079421,0.738,7.0,0.0
2013-07-29 07:30:00,2013.0,210.0,730.0,-0.057544585,,2.069613773,-3.233451354,-16.391655,36.43874,50.07404,7.540121,441.1293,447.2245,89.41590628,0.3679035,0.06928794,24.48828,89.49111177,26.30824,23.75359495,0.737,7.0,30.0
2013-07-29 08:00:00,2013.0,210.0,800.0,-3.000204285,0.01142598,3.772138445,17.51606391,-15.6756,51.06711,68.63707,10.17545,441.5453,448.9398,122.3114517,0.4746898,0.03476038,24.74039,88.81319434,26.34571,23.93025041,0.736,8.0,0.0
2013-07-29 08:30:00,2013.0,210.0,830.0,-4.002288293,0.169736594,,18.78470682,-14.368695,85.20984,112.1401,16.15202,439.9568,450.735,199.4031712,0.3595851,0.04297468,24.97696,87.88850851,26.43409,24.19112774,0.735,8.0,30.0
2013-07-29 09:00:00,2013.0,210.0,900.0,-12.16441784,,26.35934971,80.76043165,-12.4344,258.3083,314.6664,41.05871,441.8695,457.1689,558.3000274,0.3532383,0.05987042,25.7758,85.72634127,26.48318,24.54795995,0.733,9.0,0.0
2013-07-29 09:30:00,2013.0,210.0,930.0,-14.54843875,0.107367516,25.7175366,96.20511114,-8.5625555,229.2124,289.4886,38.13295,439.4911,461.6343,513.6824481,0.8187643,0.07837448,26.11192,83.78699851,26.76841,25.35793688,0.731,9.0,30.0
2013-07-29 10:00:00,2013.0,210.0,1000.0,,,,,-3.6845308,354.1564,436.2694,57.15269,443.3002,468.2604,773.7927037,1.016309,0.1097404,26.6311,82.59130189,27.19644,26.34177701,0.73,10.0,0.0
