startDateTime,endDateTime,surfacewaterElevMean,surfacewaterElevMinimum,surfacewaterElevMaximum,surfacewaterElevVariance,surfacewaterElevNumPts,surfacewaterElevExpUncert,surfacewaterElevStdErMean,sWatElevFinalQF
"2018-10-07T01:30:00Z","2018-10-07T02:00:00Z",,,,,,,,1
"2018-10-07T02:00:00Z","2018-10-07T02:30:00Z",,,,,,,,1
"2018-10-07T02:30:00Z","2018-10-07T03:00:00Z",,,,,,,,1
"2018-10-07T03:00:00Z","2018-10-07T03:30:00Z",,,,,,,,1
"2018-10-07T03:30:00Z","2018-10-07T04:00:00Z",,,,,,,,1
"2018-10-07T04:00:00Z","2018-10-07T04:30:00Z",,,,,,,,1
"2018-10-07T04:30:00Z","2018-10-07T05:00:00Z",,,,,,,,1
"2018-10-07T05:00:00Z","2018-10-07T05:30:00Z",,,,,,,,1
"2018-10-07T05:30:00Z","2018-10-07T06:00:00Z",,,,,,,,1
"2018-10-07T06:00:00Z","2018-10-07T06:30:00Z",,,,,,,,1
"2018-10-07T06:30:00Z","2018-10-07T07:00:00Z",,,,,,,,1
"2018-10-07T07:00:00Z","2018-10-07T07:30:00Z",,,,,,,,1
"2018-10-07T07:30:00Z","2018-10-07T08:00:00Z",,,,,,,,1
"2018-10-07T08:00:00Z","2018-10-07T08:30:00Z",,,,,,,,1
"2018-10-07T08:30:00Z","2018-10-07T09:00:00Z",,,,,,,,1
"2018-10-07T09:00:00Z","2018-10-07T09:30:00Z",,,,,,,,1
"2018-10-07T09:30:00Z","2018-10-07T10:00:00Z",,,,,,,,1
"2018-10-07T10:00:00Z","2018-10-07T10:30:00Z",,,,,,,,1
"2018-10-07T10:30:00Z","2018-10-07T11:00:00Z",,,,,,,,1
"2018-10-07T11:00:00Z","2018-10-07T11:30:00Z",,,,,,,,1
"2018-10-07T11:30:00Z","2018-10-07T12:00:00Z",,,,,,,,1
"2018-10-07T12:00:00Z","2018-10-07T12:30:00Z",,,,,,,,1
"2018-10-07T12:30:00Z","2018-10-07T13:00:00Z",,,,,,,,1
"2018-10-07T13:00:00Z","2018-10-07T13:30:00Z",,,,,,,,1
"2018-10-07T13:30:00Z","2018-10-07T14:00:00Z",,,,,,,,1
"2018-10-07T14:00:00Z","2018-10-07T14:30:00Z",,,,,,,,1
"2018-10-07T14:30:00Z","2018-10-07T15:00:00Z",,,,,,,,1
"2018-10-07T15:00:00Z","2018-10-07T15:30:00Z",,,,,,,,1
"2018-10-07T15:30:00Z","2018-10-07T16:00:00Z",,,,,,,,1
"2018-10-07T16:00:00Z","2018-10-07T16:30:00Z",,,,,,,,1
"2018-10-07T16:30:00Z","2018-10-07T17:00:00Z",495.20,495.20,495.20,0.00,16,2.48,0.00,1
"2018-10-07T17:00:00Z","2018-10-07T17:30:00Z",495.20,495.20,495.20,0.00,30,2.48,0.00,0
"2018-10-07T17:30:00Z","2018-10-07T18:00:00Z",495.20,495.20,495.20,0.00,30,2.48,0.00,0
"2018-10-07T18:00:00Z","2018-10-07T18:30:00Z",495.20,495.20,495.20,0.00,30,2.48,0.00,0
"2018-10-07T18:30:00Z","2018-10-07T19:00:00Z",495.20,495.20,495.20,0.00,30,2.48,0.00,0
"2018-10-07T19:00:00Z","2018-10-07T19:30:00Z",495.20,495.20,495.20,0.00,30,2.48,0.00,0
"2018-10-07T19:30:00Z","2018-10-07T20:00:00Z",495.20,495.20,495.20,0.00,30,2.48,0.00,0
"2018-10-07T20:00:00Z","2018-10-07T20:30:00Z",495.20,495.20,495.20,0.00,30,2.48,0.00,0
"2018-10-07T20:30:00Z","2018-10-07T21:00:00Z",495.20,495.20,495.20,0.00,15,2.48,0.00,1
"2018-10-07T21:00:00Z","2018-10-07T21:30:00Z",,,,,,,,1
"2018-10-07T21:30:00Z","2018-10-07T22:00:00Z",,,,,,,,1
"2018-10-07T22:00:00Z","2018-10-07T22:30:00Z",,,,,,,,1
"2018-10-07T22:30:00Z","2018-10-07T23:00:00Z",,,,,,,,1
"2018-10-07T23:00:00Z","2018-10-07T23:30:00Z",,,,,,,,1
"2018-10-07T23:30:00Z","2018-10-08T00:00:00Z",,,,,,,,1
"2018-10-08T00:00:00Z","2018-10-08T00:30:00Z",,,,,,,,1
"2018-10-08T00:30:00Z","2018-10-08T01:00:00Z",,,,,,,,1
"2018-10-08T01:00:00Z","2018-10-08T01:30:00Z",,,,,,,,1
"2018-10-08T01:30:00Z","2018-10-08T02:00:00Z",,,,,,,,1
"2018-10-08T02:00:00Z","2018-10-08T02:30:00Z",,,,,,,,1
"2018-10-08T02:30:00Z","2018-10-08T03:00:00Z",,,,,,,,1
"2018-10-08T03:00:00Z","2018-10-08T03:30:00Z",,,,,,,,1
"2018-10-08T03:30:00Z","2018-10-08T04:00:00Z",,,,,,,,1
"2018-10-08T04:00:00Z","2018-10-08T04:30:00Z",,,,,,,,1
"2018-10-08T04:30:00Z","2018-10-08T05:00:00Z",,,,,,,,1
"2018-10-08T05:00:00Z","2018-10-08T05:30:00Z",,,,,,,,1
"2018-10-08T05:30:00Z","2018-10-08T06:00:00Z",,,,,,,,1
"2018-10-08T06:00:00Z","2018-10-08T06:30:00Z",,,,,,,,1
"2018-10-08T06:30:00Z","2018-10-08T07:00:00Z",,,,,,,,1
"2018-10-08T07:00:00Z","2018-10-08T07:30:00Z",,,,,,,,1
"2018-10-08T07:30:00Z","2018-10-08T08:00:00Z",,,,,,,,1
"2018-10-08T08:00:00Z","2018-10-08T08:30:00Z",,,,,,,,1
"2018-10-08T08:30:00Z","2018-10-08T09:00:00Z",,,,,,,,1
"2018-10-08T09:00:00Z","2018-10-08T09:30:00Z",,,,,,,,1
"2018-10-08T09:30:00Z","2018-10-08T10:00:00Z",,,,,,,,1
"2018-10-08T10:00:00Z","2018-10-08T10:30:00Z",,,,,,,,1
"2018-10-08T10:30:00Z","2018-10-08T11:00:00Z",,,,,,,,1
"2018-10-08T11:00:00Z","2018-10-08T11:30:00Z",,,,,,,,1
"2018-10-08T11:30:00Z","2018-10-08T12:00:00Z",,,,,,,,1
"2018-10-08T12:00:00Z","2018-10-08T12:30:00Z",,,,,,,,1
"2018-10-08T12:30:00Z","2018-10-08T13:00:00Z",,,,,,,,1
"2018-10-08T13:00:00Z","2018-10-08T13:30:00Z",,,,,,,,1
"2018-10-08T13:30:00Z","2018-10-08T14:00:00Z",,,,,,,,1
"2018-10-08T14:00:00Z","2018-10-08T14:30:00Z",,,,,,,,1
"2018-10-08T14:30:00Z","2018-10-08T15:00:00Z",,,,,,,,1
"2018-10-08T15:00:00Z","2018-10-08T15:30:00Z",,,,,,,,1
"2018-10-08T15:30:00Z","2018-10-08T16:00:00Z",,,,,,,,1
"2018-10-08T16:00:00Z","2018-10-08T16:30:00Z",,,,,,,,1
"2018-10-08T16:30:00Z","2018-10-08T17:00:00Z",,,,,,,,1
"2018-10-08T17:00:00Z","2018-10-08T17:30:00Z",495.21,495.21,495.21,0.00,8,2.48,0.00,1
"2018-10-08T17:30:00Z","2018-10-08T18:00:00Z",495.21,495.21,495.21,0.00,30,2.48,0.00,0
"2018-10-08T18:00:00Z","2018-10-08T18:30:00Z",495.21,495.21,495.21,0.00,30,2.48,0.00,0
"2018-10-08T18:30:00Z","2018-10-08T19:00:00Z",495.21,495.21,495.21,0.00,30,2.48,0.00,0
"2018-10-08T19:00:00Z","2018-10-08T19:30:00Z",495.21,495.21,495.21,0.00,30,2.48,0.00,0
"2018-10-08T19:30:00Z","2018-10-08T20:00:00Z",495.21,495.21,495.21,0.00,8,2.48,0.00,1
"2018-10-08T20:00:00Z","2018-10-08T20:30:00Z",,,,,,,,1
"2018-10-08T20:30:00Z","2018-10-08T21:00:00Z",,,,,,,,1
"2018-10-08T21:00:00Z","2018-10-08T21:30:00Z",,,,,,,,1
"2018-10-08T21:30:00Z","2018-10-08T22:00:00Z",,,,,,,,1
"2018-10-08T22:00:00Z","2018-10-08T22:30:00Z",,,,,,,,1
"2018-10-08T22:30:00Z","2018-10-08T23:00:00Z",,,,,,,,1
"2018-10-08T23:00:00Z","2018-10-08T23:30:00Z",,,,,,,,1
"2018-10-08T23:30:00Z","2018-10-09T00:00:00Z",,,,,,,,1
"2018-10-09T00:00:00Z","2018-10-09T00:30:00Z",,,,,,,,1
"2018-10-09T00:30:00Z","2018-10-09T01:00:00Z",,,,,,,,1
"2018-10-09T01:00:00Z","2018-10-09T01:30:00Z",,,,,,,,1
"2018-10-09T01:30:00Z","2018-10-09T02:00:00Z",,,,,,,,1
"2018-10-09T02:00:00Z","2018-10-09T02:30:00Z",,,,,,,,1
"2018-10-09T02:30:00Z","2018-10-09T03:00:00Z",,,,,,,,1
"2018-10-09T03:00:00Z","2018-10-09T03:30:00Z",,,,,,,,1
"2018-10-09T03:30:00Z","2018-10-09T04:00:00Z",,,,,,,,1
"2018-10-09T04:00:00Z","2018-10-09T04:30:00Z",,,,,,,,1
"2018-10-09T04:30:00Z","2018-10-09T05:00:00Z",,,,,,,,1
"2018-10-09T05:00:00Z","2018-10-09T05:30:00Z",,,,,,,,1
"2018-10-09T05:30:00Z","2018-10-09T06:00:00Z",,,,,,,,1
"2018-10-09T06:00:00Z","2018-10-09T06:30:00Z",,,,,,,,1
"2018-10-09T06:30:00Z","2018-10-09T07:00:00Z",,,,,,,,1
"2018-10-09T07:00:00Z","2018-10-09T07:30:00Z",,,,,,,,1
"2018-10-09T07:30:00Z","2018-10-09T08:00:00Z",,,,,,,,1
"2018-10-09T08:00:00Z","2018-10-09T08:30:00Z",,,,,,,,1
"2018-10-09T08:30:00Z","2018-10-09T09:00:00Z",,,,,,,,1
"2018-10-09T09:00:00Z","2018-10-09T09:30:00Z",,,,,,,,1
"2018-10-09T09:30:00Z","2018-10-09T10:00:00Z",,,,,,,,1
"2018-10-09T10:00:00Z","2018-10-09T10:30:00Z",,,,,,,,1
"2018-10-09T10:30:00Z","2018-10-09T11:00:00Z",,,,,,,,1
"2018-10-09T11:00:00Z","2018-10-09T11:30:00Z",,,,,,,,1
"2018-10-09T11:30:00Z","2018-10-09T12:00:00Z",,,,,,,,1
"2018-10-09T12:00:00Z","2018-10-09T12:30:00Z",,,,,,,,1
"2018-10-09T12:30:00Z","2018-10-09T13:00:00Z",,,,,,,,1
"2018-10-09T13:00:00Z","2018-10-09T13:30:00Z",,,,,,,,1
"2018-10-09T13:30:00Z","2018-10-09T14:00:00Z",,,,,,,,1
"2018-10-09T14:00:00Z","2018-10-09T14:30:00Z",,,,,,,,1
"2018-10-09T14:30:00Z","2018-10-09T15:00:00Z",,,,,,,,1
"2018-10-09T15:00:00Z","2018-10-09T15:30:00Z",,,,,,,,1
"2018-10-09T15:30:00Z","2018-10-09T16:00:00Z",,,,,,,,1
"2018-10-09T16:00:00Z","2018-10-09T16:30:00Z",,,,,,,,1
"2018-10-09T16:30:00Z","2018-10-09T17:00:00Z",495.22,495.22,495.22,0.00,25,2.48,0.00,0
"2018-10-09T17:00:00Z","2018-10-09T17:30:00Z",495.22,495.22,495.22,0.00,30,2.48,0.00,0
"2018-10-09T17:30:00Z","2018-10-09T18:00:00Z",495.22,495.22,495.22,0.00,30,2.48,0.00,0
"2018-10-09T18:00:00Z","2018-10-09T18:30:00Z",495.22,495.22,495.22,0.00,30,2.48,0.00,0
"2018-10-09T18:30:00Z","2018-10-09T19:00:00Z",495.22,495.22,495.22,0.00,17,2.48,0.00,1
"2018-10-09T19:00:00Z","2018-10-09T19:30:00Z",,,,,,,,1
"2018-10-09T19:30:00Z","2018-10-09T20:00:00Z",,,,,,,,1
"2018-10-09T20:00:00Z","2018-10-09T20:30:00Z",,,,,,,,1
"2018-10-09T20:30:00Z","2018-10-09T21:00:00Z",,,,,,,,1
"2018-10-09T21:00:00Z","2018-10-09T21:30:00Z",,,,,,,,1
"2018-10-09T21:30:00Z","2018-10-09T22:00:00Z",,,,,,,,1
"2018-10-09T22:00:00Z","2018-10-09T22:30:00Z",,,,,,,,1
"2018-10-09T22:30:00Z","2018-10-09T23:00:00Z",,,,,,,,1
"2018-10-09T23:00:00Z","2018-10-09T23:30:00Z",,,,,,,,1
"2018-10-09T23:30:00Z","2018-10-10T00:00:00Z",,,,,,,,1
"2018-10-10T00:00:00Z","2018-10-10T00:30:00Z",,,,,,,,1
"2018-10-10T00:30:00Z","2018-10-10T01:00:00Z",,,,,,,,1
"2018-10-10T01:00:00Z","2018-10-10T01:30:00Z",,,,,,,,1
"2018-10-10T01:30:00Z","2018-10-10T02:00:00Z",,,,,,,,1
"2018-10-10T02:00:00Z","2018-10-10T02:30:00Z",,,,,,,,1
"2018-10-10T02:30:00Z","2018-10-10T03:00:00Z",,,,,,,,1
"2018-10-10T03:00:00Z","2018-10-10T03:30:00Z",,,,,,,,1
"2018-10-10T03:30:00Z","2018-10-10T04:00:00Z",,,,,,,,1
"2018-10-10T04:00:00Z","2018-10-10T04:30:00Z",,,,,,,,1
"2018-10-10T04:30:00Z","2018-10-10T05:00:00Z",,,,,,,,1
"2018-10-10T05:00:00Z","2018-10-10T05:30:00Z",,,,,,,,1
"2018-10-10T05:30:00Z","2018-10-10T06:00:00Z",,,,,,,,1
"2018-10-10T06:00:00Z","2018-10-10T06:30:00Z",,,,,,,,1
"2018-10-10T06:30:00Z","2018-10-10T07:00:00Z",,,,,,,,1
"2018-10-10T07:00:00Z","2018-10-10T07:30:00Z",,,,,,,,1
"2018-10-10T07:30:00Z","2018-10-10T08:00:00Z",,,,,,,,1
"2018-10-10T08:00:00Z","2018-10-10T08:30:00Z",,,,,,,,1
"2018-10-10T08:30:00Z","2018-10-10T09:00:00Z",,,,,,,,1
"2018-10-10T09:00:00Z","2018-10-10T09:30:00Z",,,,,,,,1
"2018-10-10T09:30:00Z","2018-10-10T10:00:00Z",,,,,,,,1
"2018-10-10T10:00:00Z","2018-10-10T10:30:00Z",,,,,,,,1
"2018-10-10T10:30:00Z","2018-10-10T11:00:00Z",,,,,,,,1
"2018-10-10T11:00:00Z","2018-10-10T11:30:00Z",,,,,,,,1
"2018-10-10T11:30:00Z","2018-10-10T12:00:00Z",,,,,,,,1
"2018-10-10T12:00:00Z","2018-10-10T12:30:00Z",,,,,,,,1
"2018-10-10T12:30:00Z","2018-10-10T13:00:00Z",,,,,,,,1
"2018-10-10T13:00:00Z","2018-10-10T13:30:00Z",,,,,,,,1
"2018-10-10T13:30:00Z","2018-10-10T14:00:00Z",,,,,,,,1
"2018-10-10T14:00:00Z","2018-10-10T14:30:00Z",,,,,,,,1
"2018-10-10T14:30:00Z","2018-10-10T15:00:00Z",,,,,,,,1
"2018-10-10T15:00:00Z","2018-10-10T15:30:00Z",,,,,,,,1
"2018-10-10T15:30:00Z","2018-10-10T16:00:00Z",,,,,,,,1
"2018-10-10T16:00:00Z","2018-10-10T16:30:00Z",,,,,,,,1
"2018-10-10T16:30:00Z","2018-10-10T17:00:00Z",,,,,,,,1
"2018-10-10T17:00:00Z","2018-10-10T17:30:00Z",,,,,,,,1
"2018-10-10T17:30:00Z","2018-10-10T18:00:00Z",,,,,,,,1
"2018-10-10T18:00:00Z","2018-10-10T18:30:00Z",495.26,495.26,495.26,0.00,21,2.48,0.00,1
"2018-10-10T18:30:00Z","2018-10-10T19:00:00Z",495.26,495.26,495.26,0.00,30,2.48,0.00,0
"2018-10-10T19:00:00Z","2018-10-10T19:30:00Z",495.26,495.26,495.26,0.00,30,2.48,0.00,0
"2018-10-10T19:30:00Z","2018-10-10T20:00:00Z",495.26,495.26,495.26,0.00,30,2.48,0.00,0
"2018-10-10T20:00:00Z","2018-10-10T20:30:00Z",495.26,495.26,495.26,0.00,29,2.48,0.00,0
"2018-10-10T20:30:00Z","2018-10-10T21:00:00Z",,,,,,,,1
"2018-10-10T21:00:00Z","2018-10-10T21:30:00Z",,,,,,,,1
"2018-10-10T21:30:00Z","2018-10-10T22:00:00Z",,,,,,,,1
"2018-10-10T22:00:00Z","2018-10-10T22:30:00Z",,,,,,,,1
"2018-10-10T22:30:00Z","2018-10-10T23:00:00Z",,,,,,,,1
"2018-10-10T23:00:00Z","2018-10-10T23:30:00Z",,,,,,,,1
"2018-10-10T23:30:00Z","2018-10-11T00:00:00Z",,,,,,,,1
"2018-10-11T00:00:00Z","2018-10-11T00:30:00Z",,,,,,,,1
"2018-10-11T00:30:00Z","2018-10-11T01:00:00Z",,,,,,,,1
"2018-10-11T01:00:00Z","2018-10-11T01:30:00Z",,,,,,,,1
"2018-10-11T01:30:00Z","2018-10-11T02:00:00Z",,,,,,,,1
"2018-10-11T02:00:00Z","2018-10-11T02:30:00Z",,,,,,,,1
"2018-10-11T02:30:00Z","2018-10-11T03:00:00Z",,,,,,,,1
"2018-10-11T03:00:00Z","2018-10-11T03:30:00Z",,,,,,,,1
"2018-10-11T03:30:00Z","2018-10-11T04:00:00Z",,,,,,,,1
"2018-10-11T04:00:00Z","2018-10-11T04:30:00Z",,,,,,,,1
"2018-10-11T04:30:00Z","2018-10-11T05:00:00Z",,,,,,,,1
"2018-10-11T05:00:00Z","2018-10-11T05:30:00Z",,,,,,,,1
"2018-10-11T05:30:00Z","2018-10-11T06:00:00Z",,,,,,,,1
"2018-10-11T06:00:00Z","2018-10-11T06:30:00Z",,,,,,,,1
"2018-10-11T06:30:00Z","2018-10-11T07:00:00Z",,,,,,,,1
"2018-10-11T07:00:00Z","2018-10-11T07:30:00Z",,,,,,,,1
"2018-10-11T07:30:00Z","2018-10-11T08:00:00Z",,,,,,,,1
"2018-10-11T08:00:00Z","2018-10-11T08:30:00Z",,,,,,,,1
"2018-10-11T08:30:00Z","2018-10-11T09:00:00Z",,,,,,,,1
"2018-10-11T09:00:00Z","2018-10-11T09:30:00Z",,,,,,,,1
"2018-10-11T09:30:00Z","2018-10-11T10:00:00Z",,,,,,,,1
"2018-10-11T10:00:00Z","2018-10-11T10:30:00Z",,,,,,,,1
"2018-10-11T10:30:00Z","2018-10-11T11:00:00Z",,,,,,,,1
"2018-10-11T11:00:00Z","2018-10-11T11:30:00Z",,,,,,,,1
"2018-10-11T11:30:00Z","2018-10-11T12:00:00Z",,,,,,,,1
"2018-10-11T12:00:00Z","2018-10-11T12:30:00Z",,,,,,,,1
"2018-10-11T12:30:00Z","2018-10-11T13:00:00Z",,,,,,,,1
"2018-10-11T13:00:00Z","2018-10-11T13:30:00Z",,,,,,,,1
"2018-10-11T13:30:00Z","2018-10-11T14:00:00Z",,,,,,,,1
"2018-10-11T14:00:00Z","2018-10-11T14:30:00Z",,,,,,,,1
"2018-10-11T14:30:00Z","2018-10-11T15:00:00Z",,,,,,,,1
"2018-10-11T15:00:00Z","2018-10-11T15:30:00Z",,,,,,,,1
"2018-10-11T15:30:00Z","2018-10-11T16:00:00Z",495.26,495.26,495.27,0.00,26,2.48,0.00,0
"2018-10-11T16:00:00Z","2018-10-11T16:30:00Z",495.26,495.26,495.27,0.00,30,2.48,0.00,0
"2018-10-11T16:30:00Z","2018-10-11T17:00:00Z",495.26,495.26,495.27,0.00,30,2.48,0.00,0
"2018-10-11T17:00:00Z","2018-10-11T17:30:00Z",495.26,495.26,495.27,0.00,30,2.48,0.00,0
"2018-10-11T17:30:00Z","2018-10-11T18:00:00Z",495.26,495.26,495.27,0.00,30,2.48,0.00,0
"2018-10-11T18:00:00Z","2018-10-11T18:30:00Z",495.26,495.26,495.27,0.00,30,2.48,0.00,0
"2018-10-11T18:30:00Z","2018-10-11T19:00:00Z",495.26,495.26,495.27,0.00,30,2.48,0.00,0
"2018-10-11T19:00:00Z","2018-10-11T19:30:00Z",495.26,495.26,495.26,0.00,30,2.48,0.00,0
"2018-10-11T19:30:00Z","2018-10-11T20:00:00Z",495.26,495.26,495.26,0.00,30,2.48,0.00,0
"2018-10-11T20:00:00Z","2018-10-11T20:30:00Z",495.26,495.26,495.27,0.00,30,2.48,0.00,0
"2018-10-11T20:30:00Z","2018-10-11T21:00:00Z",495.26,495.26,495.26,0.00,30,2.48,0.00,0
"2018-10-11T21:00:00Z","2018-10-11T21:30:00Z",495.26,495.26,495.27,0.00,30,2.48,0.00,0
"2018-10-11T21:30:00Z","2018-10-11T22:00:00Z",495.26,495.26,495.26,0.00,30,2.48,0.00,0
"2018-10-11T22:00:00Z","2018-10-11T22:30:00Z",495.26,495.26,495.26,0.00,30,2.48,0.00,0
"2018-10-11T22:30:00Z","2018-10-11T23:00:00Z",495.26,495.26,495.26,0.00,30,2.48,0.00,0
"2018-10-11T23:00:00Z","2018-10-11T23:30:00Z",495.26,495.26,495.26,0.00,30,2.48,0.00,0
"2018-10-11T23:30:00Z","2018-10-12T00:00:00Z",495.26,495.26,495.26,0.00,30,2.48,0.00,0
"2018-10-12T00:00:00Z","2018-10-12T00:30:00Z",495.26,495.26,495.26,0.00,12,2.48,0.00,1
"2018-10-12T00:30:00Z","2018-10-12T01:00:00Z",,,,,,,,1
"2018-10-12T01:00:00Z","2018-10-12T01:30:00Z",,,,,,,,1
"2018-10-12T01:30:00Z","2018-10-12T02:00:00Z",,,,,,,,1
"2018-10-12T02:00:00Z","2018-10-12T02:30:00Z",,,,,,,,1
"2018-10-12T02:30:00Z","2018-10-12T03:00:00Z",,,,,,,,1
"2018-10-12T03:00:00Z","2018-10-12T03:30:00Z",,,,,,,,1
"2018-10-12T03:30:00Z","2018-10-12T04:00:00Z",,,,,,,,1
"2018-10-12T04:00:00Z","2018-10-12T04:30:00Z",,,,,,,,1
"2018-10-12T04:30:00Z","2018-10-12T05:00:00Z",,,,,,,,1
"2018-10-12T05:00:00Z","2018-10-12T05:30:00Z",,,,,,,,1
"2018-10-12T05:30:00Z","2018-10-12T06:00:00Z",,,,,,,,1
"2018-10-12T06:00:00Z","2018-10-12T06:30:00Z",,,,,,,,1
"2018-10-12T06:30:00Z","2018-10-12T07:00:00Z",,,,,,,,1
"2018-10-12T07:00:00Z","2018-10-12T07:30:00Z",,,,,,,,1
"2018-10-12T07:30:00Z","2018-10-12T08:00:00Z",,,,,,,,1
"2018-10-12T08:00:00Z","2018-10-12T08:30:00Z",,,,,,,,1
"2018-10-12T08:30:00Z","2018-10-12T09:00:00Z",,,,,,,,1
"2018-10-12T09:00:00Z","2018-10-12T09:30:00Z",,,,,,,,1
"2018-10-12T09:30:00Z","2018-10-12T10:00:00Z",,,,,,,,1
"2018-10-12T10:00:00Z","2018-10-12T10:30:00Z",,,,,,,,1
"2018-10-12T10:30:00Z","2018-10-12T11:00:00Z",,,,,,,,1
"2018-10-12T11:00:00Z","2018-10-12T11:30:00Z",,,,,,,,1
"2018-10-12T11:30:00Z","2018-10-12T12:00:00Z",,,,,,,,1
"2018-10-12T12:00:00Z","2018-10-12T12:30:00Z",,,,,,,,1
"2018-10-12T12:30:00Z","2018-10-12T13:00:00Z",,,,,,,,1
"2018-10-12T13:00:00Z","2018-10-12T13:30:00Z",,,,,,,,1
"2018-10-12T13:30:00Z","2018-10-12T14:00:00Z",,,,,,,,1
"2018-10-12T14:00:00Z","2018-10-12T14:30:00Z",,,,,,,,1
"2018-10-12T14:30:00Z","2018-10-12T15:00:00Z",,,,,,,,1
"2018-10-12T15:00:00Z","2018-10-12T15:30:00Z",,,,,,,,1
"2018-10-12T15:30:00Z","2018-10-12T16:00:00Z",,,,,,,,1
"2018-10-12T16:00:00Z","2018-10-12T16:30:00Z",,,,,,,,1
"2018-10-12T16:30:00Z","2018-10-12T17:00:00Z",,,,,,,,1
"2018-10-12T17:00:00Z","2018-10-12T17:30:00Z",,,,,,,,1
"2018-10-12T17:30:00Z","2018-10-12T18:00:00Z",495.26,495.26,495.26,0.00,23,2.48,0.00,1
"2018-10-12T18:00:00Z","2018-10-12T18:30:00Z",495.26,495.26,495.26,0.00,30,2.48,0.00,0
"2018-10-12T18:30:00Z","2018-10-12T19:00:00Z",495.26,495.26,495.26,0.00,30,2.48,0.00,0
"2018-10-12T19:00:00Z","2018-10-12T19:30:00Z",495.26,495.26,495.26,0.00,30,2.48,0.00,0
"2018-10-12T19:30:00Z","2018-10-12T20:00:00Z",495.26,495.26,495.26,0.00,21,2.48,0.00,1
"2018-10-12T20:00:00Z","2018-10-12T20:30:00Z",,,,,,,,1
"2018-10-12T20:30:00Z","2018-10-12T21:00:00Z",,,,,,,,1
"2018-10-12T21:00:00Z","2018-10-12T21:30:00Z",,,,,,,,1
"2018-10-12T21:30:00Z","2018-10-12T22:00:00Z",,,,,,,,1
"2018-10-12T22:00:00Z","2018-10-12T22:30:00Z",,,,,,,,1
"2018-10-12T22:30:00Z","2018-10-12T23:00:00Z",,,,,,,,1
"2018-10-12T23:00:00Z","2018-10-12T23:30:00Z",,,,,,,,1
"2018-10-12T23:30:00Z","2018-10-13T00:00:00Z",,,,,,,,1
"2018-10-13T00:00:00Z","2018-10-13T00:30:00Z",,,,,,,,1
"2018-10-13T00:30:00Z","2018-10-13T01:00:00Z",,,,,,,,1
"2018-10-13T01:00:00Z","2018-10-13T01:30:00Z",,,,,,,,1
"2018-10-13T01:30:00Z","2018-10-13T02:00:00Z",,,,,,,,1
"2018-10-13T02:00:00Z","2018-10-13T02:30:00Z",,,,,,,,1
"2018-10-13T02:30:00Z","2018-10-13T03:00:00Z",,,,,,,,1
"2018-10-13T03:00:00Z","2018-10-13T03:30:00Z",,,,,,,,1
"2018-10-13T03:30:00Z","2018-10-13T04:00:00Z",,,,,,,,1
"2018-10-13T04:00:00Z","2018-10-13T04:30:00Z",,,,,,,,1
"2018-10-13T04:30:00Z","2018-10-13T05:00:00Z",,,,,,,,1
"2018-10-13T05:00:00Z","2018-10-13T05:30:00Z",,,,,,,,1
"2018-10-13T05:30:00Z","2018-10-13T06:00:00Z",,,,,,,,1
"2018-10-13T06:00:00Z","2018-10-13T06:30:00Z",,,,,,,,1
"2018-10-13T06:30:00Z","2018-10-13T07:00:00Z",,,,,,,,1
"2018-10-13T07:00:00Z","2018-10-13T07:30:00Z",,,,,,,,1
"2018-10-13T07:30:00Z","2018-10-13T08:00:00Z",,,,,,,,1
"2018-10-13T08:00:00Z","2018-10-13T08:30:00Z",,,,,,,,1
"2018-10-13T08:30:00Z","2018-10-13T09:00:00Z",,,,,,,,1
"2018-10-13T09:00:00Z","2018-10-13T09:30:00Z",,,,,,,,1
"2018-10-13T09:30:00Z","2018-10-13T10:00:00Z",,,,,,,,1
"2018-10-13T10:00:00Z","2018-10-13T10:30:00Z",,,,,,,,1
"2018-10-13T10:30:00Z","2018-10-13T11:00:00Z",,,,,,,,1
"2018-10-13T11:00:00Z","2018-10-13T11:30:00Z",,,,,,,,1
"2018-10-13T11:30:00Z","2018-10-13T12:00:00Z",,,,,,,,1
"2018-10-13T12:00:00Z","2018-10-13T12:30:00Z",,,,,,,,1
"2018-10-13T12:30:00Z","2018-10-13T13:00:00Z",,,,,,,,1
"2018-10-13T13:00:00Z","2018-10-13T13:30:00Z",,,,,,,,1
"2018-10-13T13:30:00Z","2018-10-13T14:00:00Z",,,,,,,,1
"2018-10-13T14:00:00Z","2018-10-13T14:30:00Z",,,,,,,,1
"2018-10-13T14:30:00Z","2018-10-13T15:00:00Z",495.25,495.25,495.26,0.00,17,2.48,0.00,1
"2018-10-13T15:00:00Z","2018-10-13T15:30:00Z",495.25,495.25,495.26,0.00,30,2.48,0.00,0
"2018-10-13T15:30:00Z","2018-10-13T16:00:00Z",495.25,495.25,495.26,0.00,30,2.48,0.00,0
"2018-10-13T16:00:00Z","2018-10-13T16:30:00Z",495.25,495.25,495.26,0.00,30,2.48,0.00,0
"2018-10-13T16:30:00Z","2018-10-13T17:00:00Z",495.25,495.25,495.26,0.00,30,2.48,0.00,0
"2018-10-13T17:00:00Z","2018-10-13T17:30:00Z",495.25,495.25,495.26,0.00,30,2.48,0.00,0
"2018-10-13T17:30:00Z","2018-10-13T18:00:00Z",495.26,495.25,495.26,0.00,30,2.48,0.00,0
