Year,DOY,TIME,NEE,CH4,H,LE,G,Rn,Rg,Rg_out,Rgl,Rgl_out,PPFD,WS,USt,Ta,Rh,Ts,Tw,SWC
2014,175,2300,6.428189461,0.007426326,-6.985505023,3.100078817,-40.285135,-48.59596,0,0.4645001,413.2354,458.7173,0,1.372558,0.1187882,27.64845,74.54788663,29.59212,25.6,0.723
2014,175,2330,-99999,0.007335967,4.62005411,-3.901461877,-38.09236,-47.8536,0,0.7131262,411.8744,456.2599,0,0.3860099,0.08562062,26.88458,76.02390554,29.64855,25.6,0.723
2014,175,2400,-99999,0.000489567,-2.150716088,-2.952879079,-36.46866,-46.87498,0,0.8921114,410.4116,453.6911,0,0.5533837,0.1265099,25.92653,82.30679146,29.53631,25,0.722
2014,176,30,7.234874823,0.027073013,-8.526515012,14.01290393,-37.433985,-46.5981,0,0.7668747,407.6875,451.5065,0,0.7404901,0.1044471,25.42751,82.50174894,29.34419,24.4,0.722
2014,176,100,-99999,0.029468532,-99999,23.54484734,-39.323325,-45.87994,0,1.376487,407.6495,450.643,0,0.9800139,0.1011123,25.72772,77.68102557,29.08694,24.4,0.721
2014,176,130,4.940425119,0.011423138,-2.81237571,1.702134897,-38.584555,-48.03691,0,0.823019,405.5012,450.2514,0,0.6467448,0.1300716,25.70846,80.029433,28.89435,24.4,0.721
2014,176,200,3.725882734,0.00900315,-2.299265815,-2.663562024,-38.206335,-47.74541,0,0.8220211,403.1366,447.7134,0,0.5478413,0.08283528,24.75779,84.26214811,28.75582,23.9,0.721
2014,176,230,-99999,0.005750081,2.22853421,4.279600188,-38.92817,-47.10187,0,0.966846,402.1899,445.938,0,0.671401,0.05932365,24.39369,84.9870708,28.57219,23.9,0.72
2014,176,300,3.394126573,0.026810208,0.335692147,-3.702930631,-38.463345,-46.44516,0,1.727248,402.4108,445.2035,0,0.4353391,0.08241376,24.25582,87.31964718,28.42959,23.9,0.72
2014,176,330,-99999,0.008740362,-1.353363342,0.815134303,-37.41685,-47.27402,0,1.905208,401.236,444.7771,0,0.533147,0.07779248,24.24263,88.05773981,28.27163,23.9,0.72
2014,176,400,-99999,0.010092398,-0.769420749,2.62712942,-37.451185,-46.78497,0,1.260472,400.1609,443.692,0,0.8681167,0.0951165,23.97951,88.61257601,28.13433,23.9,0.719
2014,176,430,-99999,0.009877955,-0.94184337,-0.144767574,-37.392215,-46.04709,0,1.208207,400.576,443.4503,0,0.7198899,0.09229318,24.06158,88.43491004,27.98903,23.9,0.719
2014,176,500,4.634308271,0.00932989,-0.117594841,-0.412891284,-36.99543,-46.35822,0,1.45846,399.5097,442.3684,0,0.483838,0.05809824,23.79522,89.36451533,27.88093,23.9,0.718
2014,176,530,-99999,0.047770661,-0.906289099,-1.225265527,-36.422505,-46.37339,0,1.546021,398.5101,441.4834,0,0.5547832,0.05370397,23.62639,89.88133979,27.77402,23.3,0.718
2014,176,600,2.909817241,0.004710695,-0.807792389,-5.475893096,-36.163405,-43.80645,0,1.491734,399.5504,440.7699,0,0.5190856,0.07683226,23.51663,89.9264422,27.66559,23.3,0.718
2014,176,630,1.334873649,0.010657548,1.2392491,5.340562383,-34.892115,-35.24491,8.36984,2.80755,400.4482,441.2554,14.01355,0.5587806,0.06710432,23.58323,89.98560795,27.56699,23.9,0.717
2014,176,700,-1.323349827,0.008041369,6.987760639,15.57936584,-30.02716,-13.04958,40.52182,10.30713,401.0317,444.296,52.80757,0.5795842,0.04140595,24.14373,88.48266555,27.58507,26.7,0.716
2014,176,730,-99999,0.043126901,-99999,59.45351746,-14.8489515,44.59986,116.8387,22.22591,403.3981,453.411,141.1732,0.4721306,0.04272913,25.77135,83.43820678,27.83401,30,0.715
2014,176,800,-3.768546093,0.095045211,17.2367604,69.16966745,12.9805425,161.3166,260.5267,39.37436,408.4453,468.2811,310.6124,0.4346738,0.1173314,28.14079,74.59444889,28.302,37.2,0.713
2014,176,830,-5.028845569,0.066613338,33.25999124,131.3565578,46.83378,271.3477,385.8024,46.89442,415.5863,483.1465,469.4997502,0.9918374,0.1742703,29.49611,69.05373848,29.00644,36.1,0.714
2014,176,900,-9.706957343,-99999,-99999,-99999,70.479145,388.0007,519.1661,57.71847,420.8293,494.2762,632.3234915,1.305616,0.1269184,29.46462,71.05725223,30.00831,37.8,0.714
2014,176,930,-3.017049613,0.066482211,40.43373986,201.363997,90.852965,467.6133,595.3597,62.70427,438.5517,503.5938,697.7388,1.752581,0.2391696,30.06896,68.79987494,31.00453,35.6,0.715
2014,176,1000,-4.196284159,0.042115305,41.71292706,209.0251843,87.15987,400.9818,504.0315,51.15899,451.2741,503.1648,593.981,1.902182,0.1962738,30.14711,68.90033957,31.97377,34.4,0.716
2014,176,1030,-3.008101392,0.111148101,25.51479286,223.6668153,80.903105,480.6628,595.9177,58.79006,449.3014,505.7662,712.8689,2.325195,0.2697073,30.35362,69.08329208,32.58222,33.9,0.717
2014,176,1100,-6.415892402,0.046509979,-99999,185.1292997,68.935145,340.6446,435.2786,42.1651,451.0557,503.5245,529.1506,1.476459,0.17530674,30.71337,66.21952235,33.04083,36.7,0.718
2014,176,1130,-5.576576951,0.121897098,60.74314227,348.4181397,98.93964,689.6041,849.7191,78.64619,442.671,524.1398,1054.946,1.019683,0.139541179,31.81075,62.26824445,33.47043,38.3,0.717
2014,176,1200,-3.204563493,0.367045054,21.59696212,159.6455737,128.821555,548.9484,676.4928,56.99632,459.9108,530.4589,844.6481,1.605492,0.185410024,32.2278,62.07690721,34.42418,35,0.719
2014,176,1230,-3.548837529,-99999,-99999,173.044938,46.943795,195.8203,257.2782,24.9439,466.8889,503.4028,315.2142,1.899701,0.1646814,31.43822,64.50122199,35.0263,34.4,0.72
2014,176,1300,-5.393914536,-99999,39.36149345,285.2263726,56.008535,536.4416,650.8952,60.44272,459.41,513.4208,817.5797,1.654526,0.189249386,31.81649,64.13152929,34.74498,38.3,0.72
2014,176,1330,-99999,-99999,-99999,-99999,85.687875,392.5221,504.2404,42.69389,450.7198,519.7443,643.3563,1.666252,0.190167532,32.23147,60.82581686,34.80661,34.4,0.721
2014,176,1400,-1.059057781,-99999,9.788930047,-99999,23.614297,123.415,179.4302,17.60059,459.4391,497.8537,227.8005,3.324252,0.319988932,31.56132,61.90110902,35.26408,31.7,0.723
2014,176,1430,-5.267077755,-99999,18.56560531,159.4829613,-13.41817,216.6504,277.6085,30.22376,453.0949,483.8291,347.1718,3.255735,0.314624051,28.9663,64.60766625,35.05074,31.7,0.725
2014,176,1500,-2.110059103,0.043119709,15.08961268,126.6718745,10.165115,417.3222,512.1635,48.14017,448.4763,495.1774,632.7949,2.547626,0.2856825,29.97514,68.42431669,33.99038,33.9,0.724
2014,176,1530,-4.392342599,0.035516579,5.559484739,113.4899397,19.22533,199.3653,278.4132,26.4001,443.6023,496.2501,359.8298,1.806635,0.2099587,30.86007,66.76695514,33.99676,33.9,0.725
2014,176,1600,-2.40740947,0.030921517,20.87377554,127.4759129,11.934519,168.6096,248.4609,24.39187,440.5149,495.9743,316.9758,1.26275,0.1775928,31.40717,62.30084857,34.02226,34.4,0.724
2014,176,1630,-1.093013976,0.02192173,7.831556287,101.4747931,23.44553,318.5773,419.5449,38.29386,440.6027,503.2764,526.2924,1.638141,0.1559588,31.78201,63.91417809,33.75699,34.4,0.725
2014,176,1700,-0.281991366,0.029912001,1.086245459,85.74450217,9.57484,84.3552,150.0067,14.13362,444.5033,496.0212,195.7958,1.701443,0.117624,31.39353,62.43325124,34.05918,31.7,0.725
2014,176,1730,-5.643877046,-0.04930455,-99999,-99999,-12.187329,17.60402,71.44982,8.716839,440.601,485.73,95.03394,1.443073,0.1261369,30.31826,66.61649732,34.03319,31.1,0.726
2014,176,1800,-99999,0.011623319,-99999,47.9415146,-14.4419755,14.49875,68.77023,8.431861,437.1918,483.0314,89.21112,0.7121603,0.19762,30.13652,66.57977699,33.51684,30.6,0.726
2014,176,1830,-99999,0.016182862,-99999,14.67091003,-21.08984,-10.84119,35.44818,4.633543,436.4836,478.1394,44.11731,1.139613,0.2177738,29.70731,65.31419758,33.02183,28.9,0.726
2014,176,1900,-99999,0.036637228,-99999,-99999,-26.749215,-34.9949,9.47407,1.770569,430.3054,473.0038,10.90109,0.6909338,0.1738615,28.81709,70.42533916,32.51651,27.8,0.727
2014,176,1930,-99999,0.024662911,-99999,18.55233729,-32.01835,-43.47956,0,0.653879,427.8132,468.2314,0,0.7421937,0.1718739,28.11775,71.8691033,32.00875,27.2,0.727
2014,176,2000,-99999,0.043633675,-10.76077014,50.40491212,-34.66701,-40.38478,0,0.9156258,427.2163,464.4368,0,0.5366537,0.133496,27.24106,76.90984721,31.4954,26.7,0.727
2014,176,2030,-99999,-0.000648823,-3.210977683,12.33398472,-35.63141,-43.31783,0,1.50174,422.2619,462.4093,0,0.852084,0.126418177,27.04134,77.50436009,31.10913,26.7,0.727
2014,176,2100,6.496512395,0.033415175,-0.508308631,17.76821307,-37.040295,-45.33904,0,0.7959821,417.4476,459.5618,0,0.7335548,0.1240992,26.61801,79.62677847,30.88525,26.1,0.727
2014,176,2130,-99999,-0.019466105,-99999,31.60560843,-37.59334,-42.05334,0,0.9629595,418.8208,457.9059,0,0.8493674,0.1055118,26.38611,80.6952157,30.59532,25.6,0.726
2014,176,2200,-99999,0.022884534,-99999,2.599021145,-37.270955,-43.80983,0,1.39536,416.1075,456.4163,0,0.4637248,0.1543348,26.01661,83.97369529,30.32587,25.6,0.726
2014,176,2230,-99999,0.015412855,-3.141992847,9.691907463,-36.38424,-44.87802,0,1.465908,413.3788,454.7637,0,0.6177106,0.1591002,25.7083,85.18175349,30.11059,25.6,0.726
2014,176,2300,3.974178963,0.012606108,0.968976778,6.721981395,-36.940755,-43.73188,0,1.050133,412.4716,452.9867,0,0.6727459,0.103178,25.28025,86.74195715,29.87027,25,0.726
2014,176,2330,-99999,0.052380546,2.481243133,15.07371118,-36.40388,-43.1428,0,1.592567,412.2831,451.9436,0,0.3939078,0.05732818,25.11632,87.93593888,29.6534,25,0.725
2014,176,2400,-99999,0.01472294,1.389580876,7.217419843,-35.509665,-42.27139,0,1.480574,412.3999,451.4728,0,0.6821685,0.1142598,25.12656,87.94496755,29.45621,25,0.725
2014,177,30,-99999,0.157358441,-99999,11.85886532,-34.615945,-41.42004,0,1.431601,412.5845,451.1805,0,0.5403327,0.1438114,25.24742,87.5635244,29.2989,25,0.725
2014,177,100,-99999,-0.002356329,3.547841702,7.477184284,-33.5749,-41.37554,0,1.542762,412.7416,450.9266,0,0.4744559,0.1198095,25.32433,87.41405192,29.15333,25,0.724
2014,177,130,-99999,-0.000251802,1.100680808,1.592589908,-32.64039,-32.19293,0,1.216184,420.6073,450.1056,0,0.5167524,0.1052868,24.83879,88.99679256,29.03592,25,0.724
2014,177,200,-99999,-99999,-99999,-99999,-30.509875,-30.50268,0,1.357428,422.4197,450.4621,0,0.5292497,0.1090796,24.92111,89.62637188,28.9365,25,0.724
2014,177,230,-99999,-99999,1.439272406,-13.8149104,-29.072905,-16.10643,0,1.236007,436.97,451.1765,0,0.6213932,0.1519432,24.97769,89.78984379,28.84894,25.6,0.726
2014,177,300,-99999,0.005010852,-1.675028341,4.634750614,-26.233585,-8.797252,0,1.475028,445.3076,451.3615,0,0.5438367,0.09788725,25.26773,89.35981158,28.83904,25,0.725
2014,177,330,-99999,0.018495939,-1.9289151,7.231090029,-28.609985,-9.541399,0,1.349637,442.7043,449.2612,0,0.6813088,0.06122666,24.97237,89.8983369,28.90672,25,0.725
2014,177,400,-99999,0.028275834,-9.091886968,-20.46771086,-30.64181,-9.055655,0,1.183038,442.0941,448.3455,0,0.917465,0.1353378,24.86132,89.87351277,28.82565,25,0.725
2014,177,430,-99999,-0.003912484,1.144434122,1.139931574,-30.793525,-8.795012,0,1.313117,441.2808,447.3691,0,0.5152253,0.1016738,24.67368,90.18699943,28.91768,25,0.724
2014,177,500,-99999,0.011571243,0.279307599,3.540070046,-29.38875,-7.486135,0,1.157589,442.1136,447.5023,0,0.8659567,0.06993266,24.55894,90.78375377,28.78398,25,0.723
2014,177,530,-99999,0.013419733,1.47763451,-6.006091489,-26.98356,-6.678584,0,1.023492,443.8329,448.7148,0,1.011985,0.09062311,24.80699,90.30257691,28.70109,25,0.723
2014,177,600,-99999,0.010675571,1.681195309,-30.54742924,-24.742205,-5.864463,0,0.9222515,445.2133,449.957,0,0.9781755,0.1091555,25.20564,88.95998908,28.66435,25.6,0.722
2014,177,630,-0.533957929,0.018440137,-0.340503057,6.000380657,-21.78047,4.96909,11.65374,2.174748,446.5164,451.0263,9.607542,0.6704409,0.1160036,25.29915,88.8657046,28.62415,25.6,0.721
2014,177,700,-1.575431077,0.042316379,5.17395037,15.36652415,-16.39412,34.64678,46.96465,5.971489,446.6853,453.0317,52.9306,0.411226,0.05938902,25.48902,88.43470422,28.66584,26.1,0.721
2014,177,730,-99999,-0.057069558,-1.347779224,-11.68482043,-11.077704,55.79856,70.81778,8.421065,448.8747,455.4729,83.15845,0.7082471,0.2082956,25.86584,87.60686878,28.57512,26.7,0.72
2014,177,800,1.04584925,0.030275431,5.112362132,17.78317637,-2.787997,64.04987,77.84274,8.274935,453.6729,459.1908,91.04588,0.8250954,0.1328826,26.36058,87.30275761,28.6125,27.2,0.72
2014,177,830,-99999,-99999,-99999,-99999,2.3256225,84.3569,99.93724,10.24949,457.4068,462.7377,113.3496,0.4070502,0.06128728,26.79974,87.16405604,28.88902,28.3,0.72
2014,177,900,-99999,-99999,14.96718332,49.79180379,11.5850895,82.97028,97.466,9.823407,461.9632,466.6355,109.6934,0.3070262,0.08478008,27.55986,84.34579212,29.41333,28.9,0.72
2014,177,930,-99999,-99999,-99999,-99999,0.960622,18.87741,32.26787,6.931923,454.4796,460.9381,41.50035,1.371349,0.2448247,26.82159,82.54508116,29.51984,26.1,0.724
2014,177,1000,-99999,-99999,-9.930218983,43.21889555,-10.350691,42.04877,58.88696,9.176395,449.1907,456.8525,78.39047,1.92034,0.2916592,26.6233,76.32708784,29.25388,26.1,0.723
2014,177,1030,-99999,-99999,-9.161272728,-99999,-8.3641185,45.84003,61.7839,8.495878,450.6575,458.1055,88.44579,0.7780644,0.2146969,26.36884,82.43795162,29.31524,26.1,0.725
2014,177,1100,-99999,-99999,-2.995995741,-99999,-6.404459,49.43176,64.10612,7.912934,451.684,458.4454,86.54198,1.138159,0.1355921,26.08379,87.66281805,29.31835,26.7,0.725
2014,177,1130,-3.288929771,-99999,3.059585298,13.15214614,-2.6314526,49.08773,64.80835,8.553634,452.6326,459.7996,79.69221,0.8952503,0.1519664,26.09615,88.18917494,29.37944,26.7,0.724
2014,177,1200,-99999,-99999,-99999,80.51339218,4.646863,138.0592,164.7842,18.48305,456.1245,464.3665,194.3054,0.7903518,0.1753225,26.59936,86.70064217,29.5014,29.4,0.721
2014,177,1230,-6.054511879,-99999,14.28776109,128.6928104,34.56074,311.6036,356.5543,33.61772,465.4868,476.8197,435.2836,0.8196166,0.1458862,27.82869,83.93048015,29.75631,29.4,0.72
2014,177,1300,-1.724914785,-99999,17.68177109,91.05830185,37.980365,155.5459,184.5958,17.58801,465.2172,476.6791,231.0737,1.282339,0.1651679,27.93447,83.23331587,30.33128,29.4,0.721
2014,177,1330,-1.793572085,-99999,16.73081564,115.5310521,32.939125,220.9207,271.226,26.1621,454.1015,478.2448,347.9904,1.810194,0.1480421,28.00237,81.96067544,30.81239,29.4,0.72
2014,177,1400,-99999,-99999,5.970553095,133.128483,29.469805,179.4206,231.4554,21.8065,445.7239,475.9523,308.2235,2.735433,0.2449626,27.71036,80.79553588,31.27818,28.9,0.727
2014,177,1430,-0.87105917,-99999,6.578042079,55.9079886,9.1579619,63.88964,97.46603,9.158954,444.2657,468.683,132.1249,2.863335,0.2431193,27.1656,82.25977304,33.56456,27.2,0.735
2014,177,1500,-99999,-99999,5.273960246,-8.778258188,-13.8291868,8.18112,22.34187,5.365734,452.4175,461.2125,18.37585,1.43424,0.2245684,26.40647,84.24258746,34.53046,26.1,0.754
2014,177,1530,-99999,-99999,-12.91602602,-99999,-27.686105,16.48464,30.82449,6.206028,447.4276,455.5614,24.74228,0.9649622,0.1313258,25.68534,85.64049971,34.10589,26.1,0.75
2014,177,1600,-99999,-99999,3.280239353,85.13575442,-28.41137,10.29883,21.1253,4.255023,445.8257,452.3971,22.01111,1.539082,0.2518707,25.05118,88.50575254,31.82934,25.6,0.763
2014,177,1630,-99999,-99999,-4.065309339,91.65933442,-26.447715,15.99552,26.52926,4.127843,444.0732,450.4791,22.59347,1.473196,0.1510385,24.4936,90.61857103,30.83813,25.6,0.761
2014,177,1700,-99999,-99999,7.525211654,5.381912959,-21.38047,48.00979,62.57913,7.653245,445.2591,452.1752,41.89922,1.255483,0.1218478,24.74438,90.11152815,30.56256,26.1,0.761
2014,177,1730,2.986025319,-99999,3.384767338,-6.664864711,-15.551215,53.59707,67.63543,8.524843,449.4561,454.9696,42.53806,0.9427457,0.07829802,25.38253,89.99832024,30.46283,26.7,0.76
2014,177,1800,-99999,-99999,1.793834528,-10.20546979,-11.26948,38.74859,50.38231,6.559642,450.9315,456.0055,22.9125,0.8296113,0.1754826,25.67297,89.21448958,30.31514,26.7,0.759
2014,177,1830,-99999,-99999,2.445494117,-9.701196359,-10.380253,17.01015,0,4.424647,450.0721,455.3761,0,0.5602928,0.1172675,25.51738,89.61850775,30.22421,26.7,0.757
2014,177,1900,4.838296207,-99999,4.92687355,-99999,-13.091405,-2.150082,0,2.269522,449.3606,454.408,0,0.4142256,0.1216355,25.48656,89.9584926,30.09868,26.1,0.757
2014,177,1930,-99999,-99999,3.921243249,-99999,-15.383895,-6.939092,0,1.277142,448.8136,453.7829,0,1.887026,0.207454136,25.4227,88.83444633,29.87872,25.6,0.755
2014,177,2000,-99999,-99999,2.190326706,5.2902317,-16.59002,-13.24318,0,4.041724,443.2629,451.1204,0,1.278526,0.1943114,25.04172,83.83565473,29.95062,25,0.756
2014,177,2030,-99999,-99999,0.967842859,-99999,-18.16317,-10.67654,0,2.812863,442.4976,449.6353,0,1.253907,0.1907285,24.56313,87.89935231,29.68471,25.6,0.755
2014,177,2100,5.306848966,-99999,0.020764463,-3.423725534,-18.79303,-9.049047,0,2.270445,443.3404,449.5322,0,0.7072767,0.1821495,24.65894,88.16383595,29.52095,25.6,0.753
2014,177,2130,-99999,-99999,-99999,-99999,-18.9468,-7.769042,0,1.716851,443.9073,449.658,0,0.7239382,0.15618,24.5819,89.26145305,29.34925,25.6,0.752
2014,177,2200,-99999,-99999,1.738463197,8.110918343,-20.364955,-7.995356,0,1.714809,443.5296,449.1628,0,0.5510314,0.1432645,24.67082,89.07153344,29.01241,25.6,0.757
2014,177,2230,-99999,-99999,1.652734942,-0.878415917,-20.43154,-8.085965,0,1.700406,442.8784,448.5575,0,1.163839,0.1076473,24.55764,89.96076457,28.8678,25.6,0.756
2014,177,2300,-99999,0.014873474,-1.363555273,25.22711332,-19.90309,-7.692817,0,1.469703,442.6962,448.2265,0,1.188571,0.1362848,24.44206,90.35600507,28.70975,25.6,0.755
2014,177,2330,-99999,0.014712331,-99999,-99999,-20.268945,-7.684621,0,1.462008,442.3817,447.9007,0,0.7513168,0.06993167,24.47496,90.24081796,28.63411,25.6,0.752
2014,177,2400,-99999,-0.030734978,8.420772232,-22.88670137,-19.452375,-6.844777,0,1.434637,442.847,448.2702,0,1.591459,0.1842275,24.70134,89.04009255,28.42692,25.6,0.751
2014,178,30,-99999,-0.028750094,4.854562714,-17.16845949,-19.601225,-7.291753,0,1.786283,442.6401,447.9662,0,0.9409776,0.0915507,24.7782,88.21903376,28.39535,25.6,0.75
2014,178,100,-99999,-0.016488419,2.514947641,-1.133907289,-20.260625,-7.776762,0,1.683271,441.8654,447.0596,0,0.5691386,0.1343473,24.56415,89.48060032,28.3519,25.6,0.75
2014,178,130,6.445895687,0.020474488,2.636908258,9.48704403,-20.18091,-7.103813,0,1.360494,441.9663,446.8917,0,0.5303124,0.08586285,24.38664,90.45672756,28.27609,25.6,0.749
2014,178,200,-99999,0.048335434,-99999,-99999,-20.024525,-7.140754,0,1.36966,441.4984,447.0466,0,0.8257672,0.1017645,24.62195,88.25551707,28.36777,25,0.748
2014,178,230,-99999,-0.020420468,6.337556557,-14.58252971,-20.373495,-5.36406,0,1.651438,443.0291,447.5774,0,1.154738,0.1974983,24.69934,87.90265655,28.29152,25.6,0.747
2014,178,300,-99999,0.020882248,-0.170541079,7.025696015,-19.607825,-4.842803,0,1.654,444.5206,448.1172,0,0.8266193,0.1625766,24.72955,88.708569,28.32363,25.6,0.745
2014,178,330,-99999,0.027188637,1.850835904,1.352714543,-18.395735,-5.258419,0,1.258203,443.8518,447.7472,0,0.6484349,0.08718339,24.56071,89.8053993,28.35089,25.6,0.745
2014,178,400,-99999,0.014263611,2.476474447,0.77832541,-17.884505,-6.334758,0,1.282344,442.978,447.3536,0,0.5628222,0.1582502,24.53646,90.04966971,28.25163,25.6,0.744
2014,178,430,-99999,0.014545454,0.341542359,2.095695871,-18.321155,-6.263717,0,1.277804,442.7361,447.0401,0,0.4776194,0.1031926,24.49701,90.41347187,28.19287,25.6,0.743
2014,178,500,-99999,0.013634859,3.229335342,-0.140749455,-18.470015,-5.752142,0,1.093323,443.0011,447.0706,0,0.5246691,0.04516896,24.44374,90.79312505,28.11724,25.6,0.742
2014,178,530,-99999,-0.016635527,1.432203539,0.268328124,-18.12293,-5.439321,0,0.9708712,443.259,447.2729,0,0.5078926,0.1292441,24.50372,90.62241354,28.02686,25.6,0.741
2014,178,600,4.149810659,0.011572746,0.698175638,3.810076273,-16.457975,-5.018327,0,1.017945,443.4757,447.3502,0,0.5029793,0.0690505,24.56766,90.33196638,27.9975,25.6,0.74
2014,178,630,2.421423549,0.015592546,2.523329352,9.30396569,-16.941915,0.2904684,0,1.497278,444.1113,447.7308,0,0.2657081,0.04886591,24.57226,90.62453158,28.13167,25.6,0.739
2014,178,700,-4.200251798,0.008085181,3.572878072,8.593857436,-14.23264,32.80853,41.68589,4.990984,445.5357,449.4221,32.66348,0.4916775,0.07718144,24.80863,90.21468423,28.12349,26.7,0.738
2014,178,730,-3.666513777,0.080504736,13.03036323,40.51283488,-6.599712,91.90056,108.1319,11.41791,448.4698,453.2832,106.0022,0.7920466,0.06854592,25.36329,88.25663634,28.20386,27.2,0.736
2014,178,800,-99999,0.011011281,19.06401805,-99999,2.636528,129.478,149.8999,15.79464,452.8896,457.5168,156.4258,0.9748866,0.1217626,25.93434,86.37015453,28.50009,27.8,0.736
2014,178,830,-99999,0.047135193,22.84737879,79.91367245,14.4782075,209.5784,237.9558,24.71805,459.8075,463.4668,253.9758,0.384991,0.08892018,26.93854,81.44985393,29.06289,30,0.734
2014,178,900,-99999,-99999,-99999,-99999,31.90369,280.4007,342.1227,35.70649,444.4726,470.4881,416.1712044,0.5840703,0.1062277,27.58717,78.37817219,30.0304,32.8,0.733
2014,178,930,-99999,0.082538145,32.36403633,-99999,58.083985,380.2124,465.4973,45.74963,442.5162,482.0514,530.5659,0.7632962,0.09242136,28.50839,72.7156927,30.78555,32.8,0.732
2014,178,1000,-0.790675277,0.097146317,-99999,62.33758302,63.81387,297.4649,372.0482,35.10397,444.0597,483.5389,440.3504,1.472198,0.2303577,28.3479,74.53698078,31.31796,32.8,0.732
2014,178,1030,-99999,0.090743446,47.59955125,-99999,75.81274,589.5987,728.6108,73.38393,427.9414,493.5697,875.1669,1.352868,0.165629564,28.88784,73.05797506,32.22724,37.2,0.732
2014,178,1100,-4.105490675,0.078080584,38.15498117,170.7586049,104.86778,596.1083,727.4829,67.46677,441.2404,505.1482,871.0471,1.296852,0.161243512,29.63654,69.96256522,33.33863,38.9,0.732
2014,178,1130,-5.6798205,0.067871979,32.42048808,192.5822234,109.33425,314.8789,405.6639,37.57022,451.2144,504.4292,483.7888,1.329686,0.1780436,29.72545,68.141573,34.48344,35,0.733
2014,178,1200,-6.55237579,0.070254357,26.85146263,197.6687351,72.85841,381.3456,476.1758,46.40731,448.0583,496.4812,568.7767,3.199478,0.2993187,29.58026,66.31626467,34.88083,34.4,0.733
2014,178,1230,-8.080702838,0.060668956,34.29412151,185.442996,67.278635,465.6498,576.8489,54.58296,443.3192,499.9354,692.953,2.792615,0.2081853,29.87143,65.60026464,34.86567,36.1,0.732
2014,178,1300,-9.631041827,0.105625421,63.66138253,294.0698618,72.11692,661.301,797.7156,71.22408,439.5722,504.7628,957.707,3.04706,0.3123526,30.11351,65.38204832,35.23965,37.2,0.732
2014,178,1330,-4.853573442,0.075710376,43.03005613,198.5872738,94.337485,622.4868,761.345,67.4628,440.3546,511.7499,919.8512,3.058761,0.3688384,30.59111,64.29162244,35.56458,35.6,0.732
2014,178,1400,-4.05707059,0.05663211,18.05314053,198.1601515,74.0325,549.3585,678.9149,59.9211,435.3355,504.9709,821.6339,4.518381,0.3816729,30.3361,63.9080136,35.96215,33.9,0.732
2014,178,1430,-3.650940368,0.041989002,22.9998893,139.4355039,43.581245,429.9253,543.6033,47.04728,431.1067,497.7374,658.9872,4.607121,0.4343657,30.02273,64.31796271,35.79539,32.8,0.732
2014,178,1500,-3.470345912,0.05510448,15.63748628,158.5405525,27.30691,339.6012,433.0023,37.87463,436.3141,491.8405,522.7633,4.651385,0.352619,29.65538,66.68363338,35.35432,31.7,0.732
2014,178,1530,-1.581462177,0.01918913,10.27548187,97.45533056,1.668875,227.1169,298.8929,28.47485,442.0187,485.3199,356.9195,4.89703,0.4428459,29.57285,67.81338483,34.65044,31.1,0.731
2014,178,1600,-4.583374235,0.060841176,42.96492407,220.1575255,2.2643595,358.8996,442.1639,39.78396,444.038,487.5184,536.6332,4.249867,0.3128722,29.81773,66.11899809,33.7492,31.7,0.731
2014,178,1630,-1.489513067,0.058732245,16.8533721,177.246978,5.5519015,505.0683,620.0908,54.52149,433.0781,493.579,750.3545,3.790115,0.433295,30.35197,62.83848586,33.39884,33.3,0.73
2014,178,1700,-99999,0.06417346,3.350032583,112.3186201,-7.85497,216.4585,303.03,27.29464,428.1505,487.4274,372.303,3.389319,0.3234016,29.8932,64.33338061,34.05074,30.6,0.73
2014,178,1730,0.843459583,0.050334744,-4.55704894,98.35738498,-18.0276205,115.3293,191.2314,18.1456,422.1775,479.934,237.3206,2.854384,0.3574667,29.5475,65.16448335,33.66872,30.6,0.73
2014,178,1800,1.458540165,0.018492429,-7.083556244,49.10615274,-27.198535,90.57384,156.5459,15.17336,425.5027,476.3014,189.9674,2.347502,0.2613742,29.41056,63.9578506,32.79514,30.6,0.73
2014,178,1830,1.555995629,0.011293258,-7.374927305,47.40577037,-30.930365,5.097659,65.54274,9.586301,420.1766,471.0354,73.9284,2.050694,0.147102,28.86375,67.68404165,32.26363,28.9,0.73
2014,178,1900,-99999,0.024402618,-9.119991068,45.51319242,-35.456335,-33.49664,15.25154,3.614764,420.8423,465.9757,6.883915,2.649947,0.1862064,28.0936,72.25555663,31.798,27.2,0.73
2014,178,1930,-99999,0.042343705,-99999,58.59226792,-37.88912,-46.23119,0,0.58575,419.054,462.8071,0,1.986311,0.1818433,27.73964,73.24602884,31.48843,26.7,0.729
2014,178,2000,3.903908631,0.032456174,-99999,50.06684346,-42.97982,-49.77399,0,0.1665453,411.8279,458.7958,0,2.56595,0.2945348,27.19297,74.6933011,30.9507,26.1,0.729
2014,178,2030,3.033405372,0.01898004,-13.07220524,42.3377782,-42.890765,-39.57898,0,0.7685319,421.4103,458.5356,0,2.19796,0.1964006,27.45739,74.29997316,30.27483,26.7,0.729
2014,178,2100,2.044337414,0.020784832,-3.352875136,31.13533131,-39.27947,-24.62823,0,0.1651986,434.9985,458.0925,0,2.064032,0.2609721,27.17397,75.89384828,30.02497,26.7,0.728
