Year,DOY,TIME,Fc,H,LE,E,USt,TAU wu,TAU wv,ZL,Rg,Rg_out,Rgl,Rgl_out,Rn,Alb,WD,WS,Pa,Ta,Rh,VPD, VP ,Ho,Co,Tw(1),Tw(2),Tw(3)
2015,314,2330,-0.85078407,39.03645065,77.174254,1.726781998,0.273790448,0.084992094,-0.013863929,-0.080378162,0,0,292.4312,367.731,-80.3828,-99999,295.3,4.83,93.281,8.726624,81.14134,0.212394695,0.913850199,9.707886334,403.4711774,12.72735,12.74863,12.66552
2015,314,2400,-0.796564971,39.67997554,76.27534044,1.706443834,0.239176328,0.060411355,-0.026056982,-0.122128121,0,0,296.648,367.1277,-75.59093,-99999,292.8,3.854,93.336,8.579977,81.69875,0.204079835,0.911034351,9.674822774,403.0071005,12.68433,12.70511,12.62174
2015,315,30,-0.474737427,30.3714817,56.40433485,1.261521954,0.167869951,0.030790669,-0.010246192,-0.269434867,0,0,301.1168,366.2532,-70.11216,-99999,295.9,3.156,93.337,8.258285,81.14467,0.205718525,0.885317933,9.408962022,404.1406606,12.62208,12.64211,12.5584
2015,315,100,-0.452874031,28.290998,54.24934665,1.213261836,0.184242671,0.03908667,-0.001331341,-0.190374742,0,0,285.3354,365.3236,-85.92892,-99999,309.9,3.495,93.364,8.201104,81.08704,0.205546986,0.881257968,9.384853306,403.5681433,12.57763,12.59877,12.51527
2015,315,130,-0.389685575,22.71506702,40.86832135,0.913885767,0.104797139,0.012613429,-0.001099442,-0.825375562,0,0,290.9502,364.518,-79.72671,-99999,325.6,2.471,93.375,8.06033,81.38445,0.200386907,0.87606212,9.287291901,404.2002052,12.47466,12.49043,12.40279
2015,315,200,-0.242720086,25.45287312,44.12567805,0.986533663,0.119134517,0.016381056,0.00016562,-0.627171039,0,0,309.445,365.236,-60.22578,-99999,330.5,2.569,93.406,7.843416,80.92965,0.202272006,0.85839026,9.122893596,403.8260027,12.59021,12.6093,12.52292
2015,315,230,-0.260540103,22.9734229,39.33990345,0.879311258,0.160171351,0.029559999,0.002219396,-0.23266591,0,0,308.1573,364.0245,-60.50244,-99999,318.5,2.026,93.406,7.558293,81.12441,0.196348071,0.843874092,8.974899582,404.7530219,12.41783,12.4351,12.34686
2015,315,300,0.125008656,25.71281082,44.94764688,1.004510292,0.14349532,0.01917277,0.014135922,-0.36261227,0,0,303.9868,363.5616,-64.34749,-99999,317.6,2.268,93.461,7.399473,80.96894,0.195827312,0.833160625,8.866153531,405.0721328,12.37435,12.38974,12.29927
2015,315,330,-0.434639182,35.07057846,58.96751206,1.317750002,0.19550641,0.044030626,0.004188469,-0.19486728,0,0,318.7874,364.2466,-49.01166,-99999,309.6,2.904,93.463,7.329669,81.63439,0.188079323,0.836004948,8.867914035,404.5005202,12.35158,12.37173,12.28983
2015,315,400,-0.763088698,35.54113654,56.65195236,1.265816346,0.197370705,0.044258379,0.008763028,-0.19098952,0,0,326.0769,364.536,-41.14977,-99999,320.9,3.222,93.491,7.16443,82.29302,0.179293527,0.833264952,8.826815415,405.2731367,12.30881,12.32981,12.24743
2015,315,430,-0.694955323,48.98414593,82.25990675,1.838036386,0.239621389,0.06643213,-0.003062474,-0.147760152,0,0,325.5121,364.3709,-41.57238,-99999,306.5,3.953,93.498,7.190277,81.30132,0.189670767,0.824683011,8.746685487,403.8988551,12.228,12.24599,12.15645
2015,315,500,-0.959666447,50.49010534,86.39508877,1.930353164,0.221814545,0.05700175,-0.000547476,-0.192317049,0,0,331.145,364.5461,-35.58686,-99999,300.5,4.155,93.508,7.143641,80.36501,0.198532631,0.812583907,8.643277066,403.9402778,12.16784,12.18775,12.10269
2015,315,530,-1.012374396,59.30669294,103.5303594,2.31321223,0.259619308,0.075691945,-0.019435113,-0.141045632,0,0,329.1152,364.2113,-37.3782,-99999,299.3,4.443,93.573,7.143748,79.86028,0.203637533,0.807486421,8.588876632,403.1339994,12.068,12.08827,12.00178
2015,315,600,-1.082035042,47.91954385,86.79630925,1.939183201,0.199105148,0.031883493,-0.033139704,-0.253531796,0,0,323.9341,363.6872,-42.34171,-99999,302.5,3.931,93.591,7.066314,78.82873,0.212934064,0.792834906,8.4203705,403.6285559,11.98939,12.00836,11.92147
2015,315,630,-1.090273546,40.37415335,70.34178183,1.571520195,0.178219468,0.036846203,-0.00098285,-0.296721659,0.9905941,1.23238,317.9896,362.8211,-45.07325,-99999,309.6,3.546,93.615,7.038136,78.29459,0.217884663,0.785941864,8.360715229,404.2287749,11.88407,11.90515,11.81486
2015,315,700,-0.598686072,48.87410747,87.15620754,1.947084889,0.23486521,0.060693618,-0.02040811,-0.157253524,27.5937,2.795057,314.8557,362.9368,-23.28247,0.1101021,301.9,4.264,93.625,6.98671,78.44051,0.215657428,0.784632597,8.348618711,403.4883508,11.86072,11.88133,11.79652
2015,315,730,-0.491929398,43.39947959,77.42977121,1.72970523,0.235252566,0.062169511,-0.016376284,-0.138876835,79.80253,5.974618,318.1259,363.2704,28.6834,0.07549925,300,4.498,93.673,6.929122,78.86349,0.210592101,0.785750723,8.375752915,405.0575029,11.76086,11.7807,11.69092
2015,315,800,-0.963375296,46.67399542,85.75677549,1.915873153,0.209986766,0.049800586,-0.012013226,-0.210534902,130.828,8.420905,317.0509,363.9911,75.46689,0.06479409,301.6,4.095,93.713,7.016856,78.0262,0.220256975,0.782104816,8.349957562,405.5102669,11.72757,11.74406,11.64389
2015,315,830,-0.743187897,45.41741114,82.64098897,1.846389699,0.216700396,0.053878236,-0.008598856,-0.186190927,172.0708,10.16177,308.9384,364.2935,106.5538,0.05915456,301,4.002,93.74,7.092696,76.75716,0.234192674,0.773397938,8.273904782,405.2535138,11.66981,11.69099,11.59867
2015,315,900,-0.530931412,35.39302258,73.96676053,1.652953935,0.195326287,0.043563773,-0.008020249,-0.200989876,295.174,16.85781,275.4305,364.3595,189.3872,0.05717981,288,3.8,93.75,7.339754,74.21355,0.264257337,0.76053412,8.154626083,404.5854984,11.66992,11.69296,11.60439
2015,315,930,-0.385656762,33.32369685,56.17779698,1.255885144,0.224588929,-0.039095782,-0.043497773,-0.121978725,454.8605,22.14139,273.1508,370.0487,335.8212,0.04871586,296.6,1.527,93.748,7.752895,68.00375,0.337283632,0.716851249,7.800245585,404.2745276,11.77011,11.78973,11.68263
2015,315,1000,-1.029363592,26.16097165,83.13312841,1.859532809,0.293705997,0.099162299,0.011131217,-0.046220231,554.6707,23.69646,280.742,374.1207,437.5956,0.04271219,290.2,2.396,93.742,8.379759,66.94279,0.363653778,0.736420239,8.026119491,403.8094381,12.08349,12.10191,11.9807
2015,315,1030,-0.606874112,25.84001095,80.3123579,1.797218054,0.197550647,0.044754208,0.005234156,-0.149640052,577.5137,21.91049,282.7421,375.0061,463.3392,0.03786728,288.8,3.261,93.72,8.863248,63.06525,0.41983836,0.716864501,7.797300122,403.3116963,11.99348,12.01342,11.91202
2015,315,1100,-0.746403084,22.84827724,80.14320824,1.794039861,0.174381573,0.034802376,0.004294565,-0.19629692,633.4313,21.33633,280.0432,375.9652,516.1731,0.03368974,287,3.547,93.725,9.239717,60.58146,0.459606054,0.706358119,7.619516871,402.5469774,11.94489,11.96417,11.8632
2015,315,1130,-0.662538395,25.67527067,107.0022111,2.396129118,0.22122872,0.056300734,0.002077324,-0.111586378,635.8291,21.5463,283.3163,376.5255,521.0736,0.03386784,278.2,4.616,93.694,9.629197,59.97428,0.479081242,0.717852235,7.76630816,402.4508115,12.02984,12.04943,11.94852
2015,315,1200,-0.709392029,23.76998241,121.980349,2.732233411,0.287557138,0.091321098,-0.026408846,-0.049221847,622.0958,22.18308,280.8871,376.1745,504.6253,0.03565622,283.9,4.87,93.664,9.911969,58.3711,0.507818392,0.712051439,7.755637014,401.2559687,11.97104,11.99061,11.89496
2015,315,1230,-99999,23.16179601,124.8932491,2.798086317,0.25359561,0.070997836,-0.020306684,-0.070806349,621.9935,26.38483,281.6554,376.7901,500.474,0.04247109,285.1,5.177,93.632,10.1531,57.8045,0.523111763,0.71662177,7.790039309,400.934598,12.09688,12.1114,12.01254
2015,315,1300,-0.860100658,21.32482632,120.5707021,2.701737499,0.27429682,0.084561977,-0.01736302,-0.052136718,599.3677,34.75154,283.9535,377.0065,471.5631,0.0577873,288.3,4.968,93.627,10.3558,57.10697,0.539015791,0.717635443,7.835170206,400.5305225,12.14532,12.16275,12.0665
2015,315,1330,-0.62388066,16.65151728,102.5082924,2.297581637,0.240788526,0.063412085,-0.019933641,-0.061539327,550.924,42.08824,283.8091,377.3276,415.3172,0.07634331,288.3,4.473,93.648,10.63872,56.13843,0.561693056,0.718911027,7.807655148,400.4045522,12.21348,12.21873,12.1069
2015,315,1400,-0.543182125,13.63375284,86.69663652,1.943785244,0.199123433,0.044713789,-0.007871018,-0.089921263,495.2917,47.60981,284.4162,378.3322,353.7659,0.09640235,290.7,3.845,93.651,10.98163,56.13862,0.574660442,0.735513661,7.958301184,400.2001858,12.41089,12.41129,12.29377
2015,315,1430,-0.551944121,15.35658092,106.5274256,2.388484365,0.226274053,0.058230262,-0.007021609,-0.070691756,401.7087,46.61147,284.586,377.5801,262.1031,0.116171,293,4.396,93.708,11.01983,56.69186,0.568854631,0.744650477,8.07072572,400.2168165,12.54044,12.53802,12.42153
2015,315,1500,-0.720466303,16.63817317,106.1054341,2.378885042,0.22162437,0.05596864,-0.00585168,-0.079565433,333.7098,47.82991,285.7243,376.4806,195.1237,0.1439389,286.6,4.611,93.712,10.95554,59.55261,0.529012771,0.778890585,8.387658721,400.3154272,12.5236,12.53443,12.43265
2015,315,1530,-0.675120214,16.60951789,101.6215399,2.2781618,0.228059726,0.057610955,-0.015322283,-0.072054717,199.2444,32.45682,286.4148,374.4011,78.80119,0.1612402,282.3,4.592,93.719,10.86083,59.88218,0.521407031,0.778282312,8.378640298,401.1055296,12.415,12.42964,12.33708
2015,315,1600,-0.189254883,17.58859368,88.84621644,1.991291046,0.232559474,0.061943558,-0.003657353,-0.068595418,163.4101,31.83877,287.7079,373.2354,46.04394,0.1962674,275.9,4.785,93.725,10.59741,60.76794,0.501025491,0.776056292,8.382911792,401.1683671,12.48401,12.49905,12.40621
2015,315,1630,-0.956933056,27.84894649,112.2850979,2.51573658,0.275724682,0.084019854,-0.023919858,-0.062066557,50.95025,11.81228,282.5712,370.7825,-49.07331,0.2235247,281.6,5.336,93.749,10.20658,64.22061,0.44515911,0.799018361,8.617591901,401.4978831,12.4561,12.47657,12.38993
2015,315,1700,-1.053292281,33.98290586,114.4123678,2.562302133,0.317886718,0.112375624,-0.030171376,-0.047803367,1.135521,1.850492,279.7786,368.4536,-89.38998,-99999,283.3,5.719,93.786,9.731345,66.88692,0.399070475,0.806104262,8.642910548,401.6181966,12.40637,12.42858,12.34193
2015,315,1730,-1.133791031,33.26498143,102.4016195,2.292709767,0.287798284,0.094167739,-0.016215003,-0.062106658,0,0,278.4379,367.438,-94.97142,-99999,300.7,5.363,93.863,9.436629,67.34097,0.385876927,0.795655186,8.533703062,401.9839768,12.3883,12.41018,12.32541
2015,315,1800,-1.066241016,21.41496746,55.5571813,1.243592333,0.10843387,0.011274336,-0.007569837,-0.729302631,0,0,278.5324,365.3748,-94.44968,-99999,298.3,1.799,93.875,9.169201,67.17048,0.380964674,0.779468601,8.387089549,405.39778,12.29869,12.31894,12.23437
2015,315,1830,-99999,-99999,-99999,-99999,0.168848482,-0.022271989,0.024347477,-0.047520379,0,0,284.2554,363.7472,-87.12452,-99999,285.8,0.676,93.959,8.8329,67.9745,0.363288461,0.771084027,8.244917511,406.4146497,12.16758,12.17424,12.07086
2015,315,1900,-99999,-99999,-99999,-99999,0.307256805,-0.014749352,-0.108427001,-0.024981108,0,0,323.2799,365.5897,-46.26199,-99999,4.9,0.867,93.963,8.43957,69.64769,0.335255866,0.769292241,8.242750745,408.9444608,12.27283,12.29094,12.16032
2015,315,1930,-0.315441796,21.65987353,51.08082858,1.142395143,0.16315591,0.030120432,-0.006835472,-0.213602523,0,0,313.2675,365.8651,-56.53497,-99999,310.3,2.486,93.978,8.196977,70.76765,0.317609515,0.768890595,8.245391512,408.3436458,12.31874,12.33652,12.238
2015,315,2000,-0.387317083,21.76551984,50.55865737,1.130612989,0.173344577,0.03486974,-0.000980897,-0.178625149,0,0,291.5625,363.4003,-77.98958,-99999,323.2,1.975,93.99,8.094491,69.9039,0.324723082,0.754230941,8.094908959,407.2646775,12.12032,12.14141,12.05065
2015,315,2030,-0.507330425,25.11395925,60.24839894,1.347239233,0.132890175,0.020032338,-0.004387335,-0.459208359,0,0,322.0604,364.4495,-46.04677,-99999,291.9,2.897,93.999,8.045196,70.04251,0.322145144,0.75319576,8.056808965,406.8309717,11.95972,11.98155,11.89735
2015,315,2100,-0.259565886,25.83729466,60.11800597,1.344038806,0.175096745,0.033007315,-0.013423275,-0.20572144,0,0,338.0456,365.1025,-29.01921,-99999,288.7,3.03,94.002,7.809371,71.66716,0.299819003,0.758384139,8.116025938,408.4224768,11.82427,11.84637,11.76137
2015,315,2130,-0.086469067,22.40569264,50.55301938,1.13005175,0.08553289,0.008506111,0.000225807,-1.524397609,0,0,330.6414,364.0126,-35.81445,-99999,269.7,2.96,94.024,7.665732,72.10688,0.292287305,0.755595848,8.090675716,408.3642187,11.64222,11.66491,11.57747
2015,315,2200,0.03858398,16.49283036,38.25751939,0.855302171,0.107589723,0.007503851,0.011172496,-0.565547091,0,0,326.2446,363.4472,-40.40614,-99999,276.6,1.533,94.036,7.797899,72.12795,0.294712266,0.762663369,8.165171784,409.5498327,11.55853,11.56819,11.46025
2015,315,2230,-1.02579047,23.13570203,47.74846507,1.06756009,0.142917787,-0.003140608,0.023531009,-0.334005802,0,0,314.377,363.8611,-53.45089,-99999,271.6,2.248,94.033,7.875206,72.88174,0.288257086,0.774705972,8.280812517,409.5841105,11.88788,11.90791,11.81177
2015,315,2300,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,296.3836,362.2549,-71.62912,-99999,251,0.496,94.031,7.709388,73.188,0.281796871,0.769213389,8.23059908,410.5064805,11.94638,11.96466,11.86947
2015,315,2330,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,288.3472,359.9815,-78.12666,-99999,91.5,1.084,94.061,7.066675,74.95074,0.251943923,0.753849953,8.052361456,412.5877615,12.02639,12.04601,11.95173
2015,315,2400,-0.609332294,36.65826708,70.61741265,1.577953861,0.195623174,0.043431151,-0.010178304,-0.204705637,0,0,286.168,361.2783,-81.00867,-99999,292.8,3.382,94.088,7.232888,75.00817,0.254246789,0.763072826,8.134617278,406.8036606,11.96159,11.98286,11.89555
2015,316,30,-0.972997027,38.1018209,67.88703217,1.51672256,0.142450245,0.023229716,0.004524318,-0.546786269,0,0,282.0694,360.1126,-84.64668,-99999,273.3,2.429,94.087,7.070784,76.71513,0.234263818,0.771813595,8.182248233,409.3084929,11.83087,11.85262,11.76807
2015,316,100,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,283.8289,358.7912,-81.45023,-99999,270.8,1.813,94.089,6.817825,77.35463,0.223906829,0.76484641,8.129357252,409.0500749,11.63141,11.65531,11.56936
2015,316,130,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,309.4804,357.6988,-52.58167,-99999,154.9,1.029,94.109,5.990115,79.29049,0.19340458,0.740488012,7.880402506,413.4059982,11.40448,11.42299,11.33351
2015,316,200,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,313.9012,357.6589,-47.77131,-99999,144.9,0.724,94.117,5.840197,80.47521,0.180457652,0.743791225,7.919291487,417.6982778,11.44968,11.46328,11.34794
2015,316,230,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,292.9288,356.6489,-69.45375,-99999,163.7,0.684,94.102,5.832447,80.92454,0.176210086,0.74754266,7.977816794,418.9761935,11.78223,11.79779,11.67166
2015,316,300,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,278.7582,354.9347,-82.86082,-99999,162.4,0.82,94.117,5.670372,81.62865,0.167809598,0.745621359,7.918573798,420.2530735,11.85233,11.87079,11.76301
2015,316,330,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,268.1987,353.3499,-92.97517,-99999,137.1,0.716,94.115,5.38018,83.2454,0.149987895,0.745216376,7.849019794,424.8005841,11.89864,11.91921,11.83237
2015,316,400,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,289.0292,354.0733,-71.37808,-99999,177,0.684,94.116,4.985534,85.61035,0.125324184,0.745608635,7.81871535,423.1342887,11.92223,11.94258,11.84079
2015,316,430,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,302.9401,355.0766,-56.45654,-99999,164.9,1.138,94.12,4.809651,85.51012,0.124657069,0.735647286,7.764357892,423.5139374,11.81901,11.84767,11.76224
2015,316,500,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,293.9563,354.3344,-65.72713,-99999,176.4,0.89,94.101,4.645566,86.22475,0.117157449,0.733334912,7.716367691,426.5658546,11.7791,11.80662,11.72122
2015,316,530,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,300.6606,354.254,-58.3745,-99999,152.7,0.838,94.095,4.261064,87.00937,0.107547647,0.720338658,7.589129691,428.6922601,11.7581,11.78563,11.70123
2015,316,600,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,308.2131,354.7076,-50.47198,-99999,170.4,1.045,94.115,4.068045,87.55164,0.101670698,0.715069004,7.510168329,432.9966717,11.81122,11.83173,11.72701
2015,316,630,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,310.8546,354.8238,-46.4079,-99999,171,0.683,94.117,4.133357,86.96389,0.106960819,0.713535623,7.528099161,433.0622027,11.77676,11.80416,11.71057
2015,316,700,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,13.61928,2.481275,324.8122,356.1172,-20.16703,0.242949,155.8,0.742,94.125,4.324709,86.07087,0.115833405,0.715757689,7.559872251,432.8139696,11.7433,11.76793,11.66104
2015,316,730,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,43.55788,3.689754,330.8446,357.6501,13.06267,0.08635072,156.8,0.901,94.132,4.319352,85.51375,0.12042111,0.710857587,7.533309202,438.9243165,11.72595,11.74633,11.63896
2015,316,800,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,132.619,9.186591,319.9723,360.0995,83.30518,0.07042072,185.5,0.992,94.138,4.842896,83.24573,0.144472823,0.717831669,7.620658783,434.7883205,11.71912,11.73968,11.62669
2015,316,830,-3.025310393,20.17972397,24.73346859,0.551726588,0.126273684,-0.01256778,0.013884084,-0.403420016,181.571,12.0952,282.3487,360.2504,91.57405,0.07119521,254.1,0.667,94.146,5.323331,82.67384,0.154492434,0.737179087,7.859854386,428.8593228,11.78527,11.79956,11.67074
2015,316,900,-0.420494684,14.38106567,21.73209463,0.484921695,0.122408238,-0.000659588,0.017561734,-0.320487897,379.3677,16.71877,277.5187,365.067,275.1006,0.04427586,288.3,0.821,94.135,5.660328,82.28027,0.161744751,0.751049917,8.076750724,424.9164389,11.92386,11.89147,11.72461
2015,316,930,-1.158002279,19.3676476,33.16946432,0.74052503,0.109219577,-0.011996452,0.007139517,-0.614037004,444.1734,16.48573,275.1914,370.3044,332.5747,0.03715527,277,0.98,94.13,6.254357,79.7868,0.192249141,0.758857764,8.225938095,421.3017255,12.10439,12.06292,11.82681
2015,316,1000,-0.23010276,8.341637388,18.17316189,0.405957793,0.070266833,-0.003525901,0.004560218,-1.017758905,535.049,16.79082,280.1043,375.992,422.3705,0.03141335,291.8,0.752,94.125,6.893872,77.87508,0.219906993,0.774026512,8.415519737,422.0663829,12.34187,12.19672,11.9213
2015,316,1030,-99999,27.63412649,30.18369022,0.675009676,0.145634922,-0.024605092,0.001381141,-0.357965621,584.5065,15.04231,286.1478,383.6234,471.9887,0.02569707,260.5,0.579,94.096,8.143779,71.66371,0.306762251,0.775815078,8.52054881,418.19075,12.68038,12.40988,12.04354
2015,316,1100,-0.282790733,14.76244107,33.98922436,0.760576391,0.062725011,-0.001481822,-0.004313569,-2.551967967,607.6374,14.43334,284.6556,385.6978,492.1618,0.02373469,293.4,1.152,94.109,8.82018,69.26157,0.348388442,0.785008552,8.555072709,411.4249598,13.17713,12.95505,12.31628
2015,316,1130,0.140497489,20.84025047,45.50968979,1.019027553,0.042732673,-0.000818189,0.00194492,-11.33940886,650.6741,18.83175,299.697,388.0476,543.4918,0.02892899,292,1.653,94.04,9.538528,65.45256,0.410997068,0.778662912,8.470753949,409.0994838,13.33115,13.27888,12.86908
2015,316,1200,-0.902930415,13.52321156,40.53718042,0.908096576,0.067652082,-0.004176276,0.003226327,-1.934832073,683.9425,20.71532,308.8433,390.895,581.1755,0.03034972,288.3,1.456,94.01,10.04141,63.27154,0.451942848,0.778554831,8.459327087,408.9237535,13.50278,13.44476,13.26124
2015,316,1230,-0.760617649,13.53637934,50.64900376,1.134976247,0.116412402,0.014534329,-0.005681754,-0.394594741,620.1572,24.1147,309.916,389.1091,516.8493,0.03879784,309.3,2.139,93.994,10.39291,60.17998,0.501640834,0.758129588,8.224776042,405.9018892,13.60449,13.60309,13.437
2015,316,1300,-0.137199739,12.27702284,43.21035672,0.968647447,0.105588098,0.002872012,-0.012482154,-0.474948584,419.9202,22.27775,311.6355,387.0435,322.2344,0.0539717,291.3,1.98,93.914,10.80736,58.97812,0.531262916,0.763809167,8.287085475,406.323824,13.6981,13.68847,13.51326
2015,316,1330,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,432.8233,31.69119,315.4255,387.2317,329.326,0.07325073,262.6,1.357,93.908,11.29344,56.66748,0.57960815,0.757974224,8.196928052,404.9763097,13.69703,13.69404,13.57253
2015,316,1400,-99999,-99999,-99999,-99999,0.15867759,-0.028375578,-0.00522659,-0.155639546,457.3687,38.72945,312.4322,390.6982,340.3733,0.08475441,295.9,1.215,93.905,11.51792,55.25404,0.607482561,0.750142934,8.114093355,404.9199122,13.90351,13.83883,13.66484
2015,316,1430,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,285.8531,29.98554,306.5957,385.9525,176.5108,0.1015219,206.4,1.078,93.906,12.09196,56.04668,0.619779922,0.790306784,8.556659525,406.2245933,14.0012,13.98802,13.82048
2015,316,1500,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,299.2094,44.75248,295.7389,384.4703,165.7255,0.1503429,148.1,1.489,93.904,11.97917,58.16927,0.585479773,0.814160571,8.804370888,406.4530162,13.95054,13.96358,13.83346
2015,316,1530,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,228.8596,46.10189,287.7162,381.2812,89.1927,0.2032706,162.8,2.379,93.959,11.37138,60.01464,0.537607835,0.806903843,8.684002616,405.471645,13.92725,13.923,13.79019
2015,316,1600,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,137.8584,36.16267,285.1211,377.7725,9.04429,0.2654106,151.1,1.503,93.99,10.77416,62.11309,0.489579371,0.802633087,8.639209162,404.9654346,13.77188,13.76615,13.60102
2015,316,1630,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,45.59117,13.55061,282.3753,373.9333,-59.51748,0.2965352,109.4,1.311,94,10.18427,63.90838,0.448374103,0.793947808,8.552159403,405.6223197,13.59387,13.61293,13.48132
2015,316,1700,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,280.3156,369.6158,-92.396,-99999,99.8,1.5,94.022,9.560476,66.42935,0.399966456,0.791450618,8.50218377,406.6999242,13.47682,13.50256,13.42111
2015,316,1730,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,280.0748,367.5457,-95.20517,-99999,110.3,0.933,94.078,9.245657,66.9655,0.385324693,0.781106441,8.385115867,405.8339179,13.44306,13.47339,13.3966
2015,316,1800,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,280.6201,366.5101,-93.65874,-99999,185.5,0.825,94.089,9.041257,68.5387,0.361948743,0.788508305,8.459757022,411.8418588,13.44887,13.47026,13.38936
2015,316,1830,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,288.7315,366.2661,-84.77444,-99999,164.6,0.689,94.117,8.642859,70.59717,0.329274966,0.790600115,8.445300284,412.9575645,13.46862,13.49248,13.40508
2015,316,1900,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,310.6064,367.0467,-62.06286,-99999,145.4,0.563,94.126,8.432514,72.45138,0.304142125,0.799877333,8.545910927,416.4668092,13.45704,13.47624,13.39251
2015,316,1930,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,291.613,366.0498,-80.9718,-99999,159.9,0.743,94.126,8.296747,73.98105,0.284618923,0.809271964,8.630134765,422.752939,13.42421,13.44193,13.34569
2015,316,2000,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,276.3568,364.2932,-96.25425,-99999,229.5,0.672,94.126,8.013085,77.16434,0.245025044,0.827968001,8.753819608,421.2724752,13.36107,13.38105,13.27852
2015,316,2030,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,276.352,363.4545,-94.71432,-99999,191.7,1.072,94.124,7.517139,78.48415,0.223184078,0.814116694,8.628437513,420.91359,13.28886,13.30829,13.21995
2015,316,2100,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,299.4627,363.2215,-69.98792,-99999,132.5,0.783,94.125,7.342967,79.13851,0.213833788,0.811183063,8.596852785,426.1072277,13.20514,13.24419,13.15882
2015,316,2130,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,316.9535,364.5216,-51.91324,-99999,167.1,0.854,94.123,7.155129,80.22948,0.200060488,0.811852642,8.617399938,427.157304,13.15388,13.19022,13.11584
2015,316,2200,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,314.9187,364.5537,-54.4527,-99999,151.4,0.54,94.127,7.153261,80.301,0.199311244,0.812472319,8.643096691,430.4214236,13.12115,13.15234,13.07592
2015,316,2230,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,327.8786,365.1293,-40.75978,-99999,183.3,0.856,94.128,7.112855,81.24029,0.189282571,0.819701955,8.722857074,427.9197609,13.08208,13.1105,13.03626
2015,316,2300,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,339.7779,365.6964,-28.34708,-99999,176.2,0.923,94.127,6.818092,80.82187,0.189627862,0.799143523,8.492704288,431.9441482,13.04304,13.0724,13.00024
2015,316,2330,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,340.5043,365.6746,-27.70497,-99999,150.3,0.58,94.126,6.801334,80.36977,0.193874636,0.793758398,8.445602618,430.4206228,13.00525,13.04543,12.97025
2015,316,2400,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,340.8067,366.0703,-27.91812,-99999,192.2,0.493,94.123,7.052431,80.27152,0.198234043,0.806577492,8.596376531,428.7244081,12.98328,13.01749,12.93811
2015,317,30,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,340.4187,366.3423,-28.68978,-99999,187.2,0.428,94.125,7.220465,79.742,0.205913282,0.81054087,8.661853998,427.5759384,12.94763,12.98549,12.90852
2015,317,100,-99999,-99999,-99999,-99999,0.110248389,-0.013198367,0.00510766,-0.615190334,0,0,340.5287,366.7934,-29.11961,-99999,331.2,0.484,94.125,7.583602,79.78062,0.210690463,0.831331907,8.879607386,422.0824278,12.91086,12.94979,12.86994
