Year,DOY,TIME,Fc,NEE,H,LE,WS,USt,Rg_1,Rg,Rg_out,Rgl,Rgl_out,PPFD,Ta,Rh,Ts,Tw
2010,35,1300,-99999,-99999,24.4228,512.2062,2.781653,0.2675679,916.8643,916.8643,134.3165,413.0218,489.0395,1795.201,29.38865,47.35441508,25.79079,30.30637
2010,35,1330,-99999,-99999,23.96784,491.1363,3.010271,0.2909348,910.5403,910.5403,130.5159,414.777,491.2218,1783.812,29.60004,46.98666743,25.9681,30.83422
2010,35,1400,-99999,-99999,19.80473,-99999,3.300548,0.2873031,847.5818,847.5818,124.0462,418.8885,491.1644,1657.791,29.71048,48.48026457,26.18581,31.24862
2010,35,1430,-99999,-99999,-99999,-99999,3.587928,0.3126463,562.1666,562.1666,87.38183,416.3973,478.9628,1109.51,29.27384,49.23480072,26.65211,30.91349
2010,35,1500,-99999,-99999,11.29981,-99999,3.543296,0.3367184,696.7604,696.7604,112.4871,416.6354,483.9665,1370.295,29.49495,50.08878744,26.64569,30.61138
2010,35,1530,-99999,-99999,-99999,-99999,3.850389,0.3625875,717.6757,717.6757,124.255,428.3424,483.2845,1392.206,29.09832,54.14986903,26.89813,30.85555
2010,35,1600,-99999,-99999,-9.298762,-99999,3.873376,0.3669485,457.859,457.859,81.91883,422.0228,473.4143,901.7881,28.34914,57.53266278,27.26487,30.28242
2010,35,1630,-99999,-99999,-7.914612,-99999,4.015739,0.389727,405.7458,405.7458,78.28934,412.5526,470.0632,793.3967,28.30002,57.31133697,27.30982,29.24673
2010,35,1700,-99999,-99999,-99999,218.2912,3.366778,0.2931465,280.3682,280.3682,59.14091,401.1853,464.0857,545.4244,27.97739,58.6745228,27.5036,28.36198
2010,35,1730,-99999,-99999,-29.32945,149.3493,3.185011,0.3046193,138.8793,138.8793,29.04443,396.6732,458.4377,279.4984,27.51474,60.05174944,27.59626,27.67467
2010,35,1800,-99999,-99999,-33.51298,115.6103,2.934588,0.2822311,91.97475,91.97475,21.50713,392.6425,452.5465,178.2919,26.71136,62.54331289,27.66383,27.11467
2010,35,1830,-99999,-99999,-31.55208,67.98624,2.369092,0.2317389,12.97029,12.97029,3.036421,384.9986,445.2464,39.23647,25.82268,65.41529919,27.74293,26.65469
2010,35,1900,-99999,-99999,-38.96749,63.77385,2.266733,0.216287,0,-2.583386,1.122578,378.6291,440.6248,0,25.35333,65.70615191,27.64715,26.09191
2010,35,1930,-99999,-99999,-28.44757,83.41344,1.725945,0.1383232,0,-3.42662,0.8671622,378.4663,438.1357,0,25.09056,67.41480608,27.49114,25.58403
2010,35,2000,-99999,-99999,-22.9449,57.08781,1.13283,0.1351825,0,-3.152326,1.176589,379.2477,435.4075,0,24.6516,71.57218172,27.37173,25.39865
2010,35,2030,-99999,-99999,-15.15934,42.55185,0.9590625,0.02014363,0,-2.639249,1.507398,380.0242,433.9381,0,24.38988,73.94620564,27.22908,25.23374
2010,35,2100,-99999,-99999,-22.3042,15.38885,1.472307,0.1294449,0,-2.647578,1.175971,380.7604,433.6586,0,24.25509,74.93567481,27.0553,25.02293
2010,35,2130,-99999,-99999,-11.76008,7.753609,1.278416,0.06051301,0,-2.704976,1.005213,381.7758,433.0237,0,24.16074,75.81655114,26.91746,24.86329
2010,35,2200,-99999,-99999,-12.45157,15.94105,0.984176,0.08106439,0,-2.864655,1.261733,378.1935,431.5097,0,23.78676,78.29460669,26.82603,24.72672
2010,35,2230,-99999,-99999,-28.26659,4.940991,1.282892,0.1581911,0,-2.518686,1.7501,374.9104,431.1545,0,23.95191,75.30912656,26.70099,24.50241
2010,35,2300,-99999,-99999,-36.49955,34.94591,1.545201,0.1673171,0,-2.470681,1.902168,372.1553,430.6191,0,24.15158,70.72953214,26.58296,24.21986
2010,35,2330,-99999,-99999,-27.43433,17.80967,1.523076,0.1068292,0,-3.524594,0.8753763,369.0698,429.1187,0,23.75841,73.04898204,26.48298,24.02473
2010,35,2400,-99999,-99999,-35.96445,6.3678,1.501006,0.1292257,0,-2.975129,1.355711,369.269,427.7848,0,23.33957,76.38312792,26.40369,23.92572
2010,36,30,-99999,-99999,-21.24371,-99999,1.389441,0.03455744,0,-3.396937,0.7974639,369.6453,426.295,0,22.87593,77.81532432,26.29611,23.78423
2010,36,100,-99999,-99999,-11.33361,-23.72885,1.385503,0.05110454,0,-2.775607,1.167097,371.0629,425.082,0,22.62857,79.28586437,26.19546,23.675
2010,36,130,-99999,-99999,-21.55686,-9.163789,1.576795,0.09727338,0,-2.744249,1.045808,373.0646,426.0219,0,22.69278,79.82556066,26.04365,23.53811
2010,36,200,-99999,-99999,-20.80191,-99999,1.65236,0.1044543,0,-2.782344,0.9511498,373.1105,426.0534,0,22.68046,80.2315232,25.93531,23.45514
2010,36,230,-99999,-99999,-20.90545,-1.120031,1.736673,0.1243486,0,-2.851721,0.8343968,372.3264,425.1149,0,22.34188,81.76268496,25.85293,23.3611
2010,36,300,-99999,-99999,-18.2304,-3.898409,1.538014,0.104664,0,-2.729682,0.9076674,373.1146,424.7438,0,22.39443,81.55730837,25.76249,23.28818
2010,36,330,-99999,-99999,-17.82666,-12.74344,1.857768,0.1173606,0,-2.819545,0.6939581,373.1014,424.5494,0,22.25633,81.90086893,25.66202,23.21177
2010,36,400,-99999,-99999,-12.19464,-99999,1.434014,0.09900308,0,-2.753151,0.7438455,372.5158,422.7471,0,21.86853,83.42647222,25.6044,23.12251
2010,36,430,-99999,-99999,-17.20899,-99999,1.583992,0.1183842,0,-2.266078,1.321182,373.0438,423.5811,0,22.12478,82.68614228,25.49536,23.00956
2010,36,500,-99999,-99999,-19.51857,-15.29238,1.64069,0.09966373,0,-2.640437,0.8559241,372.5407,423.0153,0,22.01833,82.5750164,25.41055,22.94222
2010,36,530,-99999,-99999,-17.58065,-22.97083,1.514549,0.08134181,0,-2.561091,0.9484161,372.2169,422.6416,0,22.05973,82.30392509,25.33375,22.85987
2010,36,600,-99999,-99999,-20.40839,-6.234277,1.501086,0.08165693,0,-2.335245,1.145551,372.9098,423.1786,0,22.40318,80.46077774,25.24383,22.77953
2010,36,630,-99999,-99999,-17.69279,-13.07675,1.255134,0.1007497,0,-2.61477,1.010964,371.9604,422.4532,0,22.20366,80.85381867,25.17966,22.71215
2010,36,700,-99999,-99999,-25.76949,-11.2835,2.064112,0.1474714,0.1799652,0.1799652,1.524649,372.0917,423.5992,6.382487,22.37267,80.07689164,25.08453,22.63148
2010,36,730,-99999,-99999,-22.56156,-99999,1.883339,0.155388,34.17928,34.17928,14.75228,372.1228,425.5588,54.31739,22.45099,80.1590449,24.9918,22.5987
2010,36,800,-99999,-99999,-9.856625,-8.131433,1.242158,0.1017524,133.4043,133.4043,42.75985,374.5683,432.555,259.3817188,23.30874,77.87172522,24.89423,22.86432
2010,36,830,-99999,-99999,2.36772,42.64026,1.647872,0.1421073,215.5837,215.5837,62.68872,380.2121,441.1197,419.1302544,24.08017,75.87337188,24.80541,23.37706
2010,36,900,-99999,-99999,11.18574,94.92027,2.086478,0.1955665,369.0753,369.0753,81.24251,381.8817,449.092,717.5025757,24.63738,75.29835475,24.80235,23.91108
2010,36,930,-99999,-99999,33.89747,153.4812,2.429755,0.21518,483.7768,483.7768,98.40701,391.0643,456.1277,940.4708215,25.20291,74.28027439,24.85525,24.50394
2010,36,1000,-99999,-99999,45.31297,141.9488,2.509931,0.2348185,596.7891,596.7891,113.8871,398.8061,464.6344,1174.609,25.95448,71.69637331,24.88658,25.87777
2010,36,1030,-99999,-99999,-99999,200.3394,2.654171,0.2774114,697.9916,697.9916,127.218,405.102,472.7755,1187.637,26.82671,68.40129383,24.87879,27.3857
2010,36,1100,-99999,-99999,49.8429,235.4238,2.173482,0.2230413,638.9506,638.9506,108.3234,411.0278,477.0624,1254.378,27.43059,65.14021874,24.92228,28.95883
2010,36,1130,-99999,-99999,48.97963,273.3163,1.766965,0.1522801,726.5229,726.5229,119.8208,423.0858,481.3781,1410.367,28.04403,62.16015619,25.08057,29.69831
2010,36,1200,-99999,-99999,6.435485,232.7758,2.149321,0.1833233,647.8512,473.1056,74.98979,423.5814,475.9054,1259.415048,28.28282,61.2224089,25.3767,29.7562
2010,36,1230,-99999,-99999,16.91634,320.8878,2.124654,0.1837875,743.8472,743.8472,116.4344,428.8656,482.7415,1427.394,28.98904,55.18026668,25.41407,29.78733
2010,36,1300,-99999,-99999,11.62405,312.1213,2.702359,0.2563546,619.929,619.929,95.47106,432.0657,484.4192,1196.094,29.34226,53.46827675,25.57483,30.17801
2010,36,1330,-99999,-99999,-99999,293.4115,3.083496,0.3071389,557.9674,557.9674,87.79613,434.0657,479.5464,1079.266,29.33589,52.19372043,25.88132,29.64248
2010,36,1400,-99999,-99999,2.130944,332.8183,3.283832,0.3298907,541.9054,541.9054,87.07404,437.5829,478.7836,1049.512,29.0576,58.27845815,26.1199,29.67743
2010,36,1430,-99999,-99999,-99999,241.2681,3.61383,0.366587,388.8328,388.8328,63.01873,429.4257,473.0676,758.8593,28.71139,59.77451086,26.35859,29.62936
2010,36,1500,-99999,-99999,-99999,324.0932,3.938786,0.3550485,656.8118,656.8118,109.5644,432.0507,479.0842,1263.843,29.02393,58.47282815,26.33091,29.60029
2010,36,1530,-99999,-99999,7.928047,306.1881,3.351811,0.3066339,628.0894,628.0894,109.3022,439.122,482.9179,1202.766,29.36144,55.88835252,26.34349,30.07791
2010,36,1600,-99999,-99999,7.148617,273.8506,2.992584,0.2907412,578.6736,578.6736,108.084,435.3009,480.8571,1102.511,29.30576,57.18919023,26.59402,29.8011
2010,36,1630,-99999,-99999,-99999,205.4516,3.358755,0.3263118,319.9028,319.9028,61.27166,418.6766,470.9741,621.437,28.61963,59.83266493,26.89725,29.31951
2010,36,1700,-99999,-99999,-22.4054,122.3055,2.77013,0.27908,166.2095,166.2095,30.93915,418.0038,465.797,329.6291,28.36997,60.14829569,27.12261,28.4861
2010,36,1730,-99999,-99999,-24.19769,78.14532,1.939007,0.2166921,103.271,103.271,19.79929,404.7243,459.4466,220.4557,27.70272,63.06394083,27.22987,27.88304
2010,36,1800,-99999,-99999,-35.753,66.56283,2.88754,0.3032717,48.77539,48.77539,8.935469,396.6081,453.1087,116.1699,26.85035,64.28573133,27.32032,27.27553
2010,36,1830,-99999,-99999,-35.29503,35.23795,2.122777,0.2124607,13.54318,13.54318,3.154518,391.5449,447.5155,40.72189,26.22921,65.54026014,27.33964,26.68713
2010,36,1900,-99999,-99999,-29.32502,4.374548,1.462228,0.1720494,0,-2.494012,0.8913423,388.2495,442.1532,0,25.60834,68.53868309,27.29906,26.31565
2010,36,1930,-99999,-99999,-31.87078,13.79429,1.659708,0.1878414,0,-2.899559,1.12544,385.2137,440.0521,0,25.24893,69.84351418,27.1855,25.90139
2010,36,2000,-99999,-99999,-30.62365,8.364735,1.565132,0.1917099,0,-2.975158,1.026561,382.3816,437.5394,0,24.80215,71.83110641,27.07772,25.57049
2010,36,2030,-99999,-99999,-27.1969,-4.031101,1.110858,0.111608,0,-2.998014,1.035132,381.4266,435.026,0,24.42975,73.68630028,26.97773,25.3521
2010,36,2100,-99999,-99999,-22.81119,2.681035,1.653847,0.09633337,0,-2.90137,0.8303603,380.6335,433.379,0,24.04234,75.32305535,26.85622,25.15855
2010,36,2130,-99999,-99999,-25.02811,0.2839179,1.435365,0.08389881,0,-2.809954,0.97324,378.5032,432.0772,0,23.74889,76.76135692,26.74213,24.96854
2010,36,2200,-99999,-99999,-26.40587,-0.8775816,1.568762,0.1245417,0,-2.725122,1.152669,377.6125,431.4295,0,23.64676,77.13336322,26.62373,24.78886
2010,36,2230,-99999,-99999,-22.68891,-0.8748538,1.587632,0.1285038,0,-2.980332,0.8418814,377.2158,430.8207,0,23.61167,77.02901606,26.50786,24.60367
2010,36,2300,-99999,-99999,-16.79285,1.901107,1.753629,0.1353987,0,-2.875383,0.7799055,377.6922,429.8222,0,23.28615,78.71360225,26.41815,24.44983
2010,36,2330,-99999,-99999,-22.501,-6.378527,1.714911,0.1166455,0,-2.715913,0.8079993,378.7419,429.8077,0,23.31384,79.03496368,26.30403,24.29682
2010,36,2400,-99999,-99999,-18.64602,1.040077,1.749492,0.1204188,0,-2.760237,0.7828801,378.8083,429.9168,0,23.25609,80.11942362,26.20639,24.19816
2010,37,30,-99999,-99999,-16.26512,-7.259722,1.645989,0.1140881,0,-2.725254,0.870885,377.5937,429.0681,0,23.05048,81.44439491,26.1293,24.09798
2010,37,100,-99999,-99999,-18.54624,-23.63985,1.790964,0.111155,0,-2.674216,0.9637144,377.7265,429.3211,0,23.12418,80.99552017,26.02837,23.98942
2010,37,130,-99999,-99999,-20.84046,-20.83455,1.518927,0.1293329,0,-2.661782,1.02206,378.1706,429.1514,0,23.17502,80.66608476,25.94104,23.89226
2010,37,200,-99999,-99999,-21.86498,5.514779,1.866104,0.1493316,0,-2.789651,0.6937823,378.058,428.4937,0,22.88807,81.67766894,25.86536,23.81698
2010,37,230,-99999,-99999,-19.87413,21.303,2.071754,0.1506989,0,-2.636544,0.7885877,377.9257,428.3366,0,22.80032,82.17283186,25.77999,23.7074
2010,37,300,-99999,-99999,-16.41955,87.46184,1.851544,0.1402275,0,-2.794871,0.5983925,377.844,427.3044,0,22.53032,83.15092898,25.71754,23.62718
2010,37,330,-99999,-99999,-21.51979,-7.694616,1.713393,0.1309746,0,-2.517313,0.9546785,377.8605,427.3188,0,22.67966,82.68832535,25.63442,23.54652
2010,37,400,-99999,-99999,-18.41228,10.40289,1.728577,0.1400665,0,-2.652763,0.8959095,376.8634,427.0629,0,22.62815,82.80669273,25.56024,23.47163
2010,37,430,-99999,-99999,-21.56489,-0.412581,2.107461,0.1542305,0,-2.729002,0.7475309,375.6593,426.5544,0,22.48145,83.13281822,25.48966,23.38876
2010,37,500,-99999,-99999,-18.11871,5.499573,1.950793,0.146667,0,-2.65546,0.7836543,376.3066,426.3109,0,22.49957,82.67710154,25.41245,23.28967
2010,37,530,-99999,-99999,-20.82771,1.679491,1.586792,0.1190965,0,-2.498892,0.9152296,377.0462,425.8882,0,22.52417,82.34082577,25.3532,23.22469
2010,37,600,-99999,-99999,-20.86074,0.7254891,1.61016,0.1288846,0,-2.407837,0.9347744,378.0174,425.8296,0,22.61828,81.59941074,25.27802,23.15759
2010,37,630,-99999,-99999,-10.18617,-9.041173,1.895011,0.1551288,0,-2.440415,0.7390704,379.1983,426.3264,0,22.61393,81.61996257,25.19732,23.08445
2010,37,700,-99999,-99999,-23.38419,-14.00093,2.274937,0.1725482,0.1290446,0.1290446,1.030812,378.9345,425.8643,6.412405,22.24234,83.49581211,25.14128,23.03863
2010,37,730,-99999,-99999,-16.92253,32.60032,1.891995,0.1461909,33.79496,33.79496,14.73784,380.0156,427.8123,55.95694,22.4997,83.41388135,25.06116,23.01947
2010,37,800,-99999,-99999,-13.63971,-99999,1.881024,0.1827434,134.3935,134.3935,42.61193,385.04,435.9463,261.3046247,23.73466,79.41050096,24.92311,23.17296
2010,37,830,-99999,-99999,7.335059,82.84239,2.023747,0.1909384,219.1369,219.1369,63.85707,390.6821,444.77,426.0373199,24.53684,77.51093805,24.85221,23.62238
2010,37,900,-99999,-99999,16.27858,56.06194,2.112055,0.1972975,378.869,378.869,84.37424,394.7353,453.2618,736.5405491,25.18153,76.34210075,24.83851,24.16359
2010,37,930,-99999,-99999,28.57797,123.5983,2.090406,0.1974903,512.2654,512.2654,104.2706,403.8717,461.8534,995.8498111,25.77101,75.12390596,24.87237,24.80647
2010,37,1000,-99999,-99999,44.55823,155.8154,2.202964,0.2274711,597.2929,597.2929,112.7925,408.0043,468.7049,1151.98,26.31532,74.07754165,25.00434,26.06532
2010,37,1030,-99999,-99999,57.3868,195.7866,2.345608,0.2333,728.614,728.614,132.882,418.6273,477.1732,1185.934,26.96828,73.09281943,25.02735,27.4858
2010,37,1100,-99999,-99999,55.15302,282.5497,2.930363,0.246897,717.8227,717.8227,127.1602,435.02,479.1405,1364.806,27.19219,72.01246501,25.14269,28.80044
2010,37,1130,-99999,-99999,30.37268,175.4697,2.47569,0.2142791,537.8665,537.8665,95.12072,447.9982,475.4532,1019.514,27.23517,71.79029702,25.31576,28.97998
2010,37,1200,-99999,-99999,-2.317181,164.7562,2.835731,0.2450283,333.6544,333.6544,59.39513,447.7025,471.3925,630.1014,27.31682,71.71489397,25.4896,29.16384
2010,37,1230,-99999,-99999,-14.56562,82.50311,2.700221,0.231837,139.8502,139.8502,27.23646,450.4243,463.3586,267.342,27.33441,71.05030263,25.72899,28.28458
2010,37,1300,-99999,-99999,-3.380006,100.1053,2.105507,0.2064129,369.3133,369.3133,67.48437,451.4819,468.3894,699.0621,27.79024,68.07717784,25.74606,27.86478
2010,37,1330,-99999,-99999,44.64822,268.6374,1.876862,0.2217297,725.7845,725.7845,119.2162,453.3102,489.2533,1369.418,29.01337,62.50008729,25.39508,28.84628
2010,37,1400,-99999,-99999,8.432429,190.5845,3.04773,0.2992928,471.9466,471.9466,81.49143,449.8244,478.5778,887.1253,28.71129,64.93012648,25.98653,29.05034
2010,37,1430,-99999,-99999,-9.906227,82.76685,2.554597,0.2233367,232.4426,232.4426,40.15245,449.677,471.9327,451.2247,28.59604,65.89951086,26.21248,28.60364
2010,37,1500,-99999,-99999,14.34264,155.873,2.409919,0.1930875,470.4684,470.4684,82.71463,443.1347,478.5912,891.2838,28.99475,65.18912401,26.14766,28.4959
2010,37,1530,-99999,-99999,-11.98173,107.4762,2.073921,0.1949191,213.2729,213.2729,40.58043,453.7078,471.3435,404.6943,28.68628,65.99170494,26.46599,28.46941
2010,37,1600,-99999,-99999,-17.16477,102.286,2.099932,0.1757599,128.1589,128.1589,24.04703,453.172,468.8089,242.1414,28.56815,66.10806951,26.56572,28.22694
2010,37,1630,-99999,-99999,-20.42287,106.9655,1.688905,0.1759245,142.879,142.879,27.47897,452.0156,466.3121,272.1165,28.99144,57.58938006,26.68039,27.8644
2010,37,1700,-99999,-99999,-24.03155,146.09,2.421606,0.2675138,150.5791,150.5791,31.30569,453.3363,468.7928,278.6935,29.21689,55.12670877,26.66678,27.40063
2010,37,1730,-99999,-99999,-9.608563,79.15597,1.49723,0.122911,61.4391,61.4391,12.31009,452.226,464.2295,113.3592,28.15949,65.70666433,26.81527,27.33628
2010,37,1800,-99999,-99999,-16.94695,49.17229,1.797314,0.1800705,26.36777,26.36777,5.184234,447.9084,459.1827,49.81039,27.32802,68.99630462,26.90082,27.11252
2010,37,1830,-99999,-99999,-12.00901,37.93805,1.240469,0.1184383,9.291095,9.291095,2.016153,446.0226,455.956,17.56391,26.9235,70.41308717,26.90238,26.86644
2010,37,1900,-99999,-99999,-17.30603,108.2777,1.803529,0.1956186,0,-0.7494606,-0.2143226,440.1062,452.5406,0,26.31002,73.2372937,26.88578,26.51851
2010,37,1930,-99999,-99999,-10.70508,23.49716,1.192478,0.1257628,0,-1.087412,0.09342583,433.5482,449.5185,0,25.98948,74.63479554,26.85026,26.25649
2010,37,2000,-99999,-99999,-10.36238,19.78787,1.050151,0.109119,0,-0.855848,0.1130265,435.0427,448.1198,0,25.64678,76.02543418,26.79346,26.06921
2010,37,2030,-99999,-99999,-10.52164,34.40317,1.05383,0.08157215,0,-1.05043,0.4941181,423.6766,446.0116,0,25.49077,75.30956615,26.73085,25.96947
2010,37,2100,-99999,-99999,-27.14726,36.87207,1.392171,0.1385962,0,-2.432656,0.6236317,400.9841,442.971,0,25.69253,72.12778497,26.69953,25.62835
2010,37,2130,-99999,-99999,-20.52432,16.02634,1.54585,0.1003404,0,-2.698378,0.4434374,393.9566,438.8882,0,25.02983,75.33087365,26.69545,25.46586
2010,37,2200,-99999,-99999,-16.04703,3.654443,1.503428,0.1077967,0,-2.464711,0.6241764,393.7029,437.9969,0,24.74866,76.4783837,26.58686,25.17132
2010,37,2230,-99999,-99999,-10.29572,12.39399,1.329142,0.07840768,0,-2.413715,0.5330791,392.9596,436.0963,0,24.50126,77.32433326,26.51471,25.00799
2010,37,2300,-99999,-99999,-17.41718,-17.96362,1.589086,0.09957431,0,-2.483555,0.4249157,390.7829,434.6368,0,24.0666,78.96757275,26.43493,24.82802
2010,37,2330,-99999,-99999,-20.67515,-8.668882,1.616793,0.07983342,0,-2.237755,0.7443245,388.9092,433.552,0,23.889,79.51115062,26.34478,24.64778
2010,37,2400,-99999,-99999,-20.81392,8.980767,1.794775,0.1256364,0,-2.118834,0.7542589,391.1998,434.2946,0,24.1303,77.7115183,26.22162,24.44855
2010,38,30,-99999,-99999,-15.29213,4.959349,1.248684,0.09364101,0,-2.289898,0.5838181,390.728,433.0456,0,24.05392,77.54960958,26.15812,24.3506
2010,38,100,-99999,-99999,-12.37654,9.89197,1.240869,0.09040361,0,-2.277442,0.4430235,390.408,431.8508,0,23.76706,78.88596215,26.09136,24.24247
2010,38,130,-99999,-99999,-4.847571,5.223246,1.328123,0.07267147,0,-2.317483,0.2836754,390.6924,429.8487,0,23.20977,81.10952475,26.03987,24.14516
2010,38,200,-99999,-99999,-11.10371,-16.49315,1.654437,0.08240317,0,-1.097773,0.834296,399.984,431.5891,0,23.28617,82.50974614,25.90151,24.0091
2010,38,230,-99999,-99999,-11.60432,-21.06592,0.8619365,0.09255715,0,-1.179839,0.5513723,407.1958,432.7862,0,23.4346,82.3148179,25.80023,23.98999
2010,38,300,-99999,-99999,-7.174453,-18.30661,0.4188033,0.02596086,0,-2.441714,0.2417662,393.7699,429.7723,0,23.03234,83.42024645,25.78532,23.97906
2010,38,330,-99999,-99999,-0.3871044,-22.84922,0.6972932,0.05359575,0,-1.130421,1.544319,391.2344,428.8482,0,22.92452,84.82237472,25.73624,23.87396
2010,38,400,-99999,-99999,1.323371,-99999,0.6482674,0.09005328,0,-1.944664,0.4352319,396.3622,428.1222,0,22.61901,84.62856755,25.64974,23.7466
2010,38,430,-99999,-99999,-3.96979,-5.865217,0.677277,0.09209633,0,-2.560115,0.6287102,382.3061,425.5366,0,21.9667,86.73419141,25.60204,23.63644
2010,38,500,-99999,-99999,-6.332248,-1.011044,0.5473749,0.05181718,0,-2.675207,0.6561052,377.2937,422.7357,0,21.48922,87.75708424,25.55755,23.46305
2010,38,530,-99999,-99999,-3.347023,2.42432,0.8684085,0.1396083,0,-2.244016,0.521616,376.7003,420.7835,0,20.83489,89.29693208,25.48384,23.24847
2010,38,600,-99999,-99999,-5.953435,-15.30519,0.7254356,0.09808885,0,-1.880394,0.9481267,377.643,420.4576,0,20.98406,89.7854657,25.3745,23.04986
2010,38,630,-99999,-99999,-5.571583,13.65951,0.8660627,0.06975311,0,-2.012461,1.087592,379.166,419.725,0,20.76101,89.69286955,25.28823,22.90023
2010,38,700,-99999,-99999,0.3208058,11.31874,0.7739113,0.1038968,1.456743,1.456743,1.352377,405.6807,422.2188,5.41402,20.65532,89.72289298,25.15644,22.83078
2010,38,730,-99999,-99999,-0.9391558,31.31564,0.4884045,0.08036596,35.65986,35.65986,15.30083,380.1258,423.551,61.39121,21.09443,89.37350077,25.08008,22.88279
2010,38,800,-99999,-99999,9.176718,-99999,0.5158367,0.08832706,137.0251,137.0251,44.22903,376.9493,431.4539,266.4201919,22.36857,87.14555921,24.96265,23.06376
2010,38,830,-99999,-99999,13.79092,-99999,0.5856624,0.1016702,208.3024,208.3024,63.53371,383.0716,443.0563,404.9761354,24.4373,79.46741741,24.86874,23.5239
2010,38,900,-99999,-99999,-99999,187.3994,0.848732,-99999,362.8185,362.8185,82.77922,388.6491,454.527,705.3399822,26.22395,69.19665556,24.86566,24.02349
2010,38,930,-99999,-99999,23.82341,88.70763,0.7329741,0.0869046,475.1872,475.1872,96.03528,396.9377,465.2763,923.7734981,26.5887,66.05642812,24.7212,24.41682
2010,38,1000,-99999,-99999,23.65001,144.9005,1.522854,0.1406228,569.2581,569.2581,107.8469,403.8175,470.6713,1085.461,26.96768,66.85358695,25.01596,25.87969
2010,38,1030,-99999,-99999,45.44435,164.3195,1.499976,0.1435242,686.8963,686.8963,124.8829,407.7769,477.7725,1128.176,27.4132,66.03692822,25.06309,27.10986
2010,38,1100,-99999,-99999,52.40405,-99999,1.513059,0.1236309,764.6029,764.6029,132.9162,412.3885,483.4856,1459.121,27.8876,63.5851395,25.08418,28.30936
2010,38,1130,-99999,-99999,47.09208,305.2677,1.342167,0.1260568,779.4745,779.4745,128.3754,418.4314,487.9819,1486.628,28.56852,58.02691629,25.11867,29.82461
2010,38,1200,-99999,-99999,14.36541,197.7191,1.765023,0.1791767,502.8902,502.8902,81.84251,428.9037,479.0135,956.6631,28.44296,58.5645166,25.4881,29.65336
2010,38,1230,-99999,-99999,12.31708,188.6566,1.614451,0.1407152,474.8514,474.8514,76.37329,429.598,479.1153,901.871,28.38651,60.34548764,25.66179,29.635
2010,38,1300,-99999,-99999,5.60723,155.6312,1.118083,0.09189297,396.6466,396.6466,67.6535,443.4769,477.2442,748.4115,28.77726,57.84110074,25.8254,29.10456
2010,38,1330,-99999,-99999,-99999,243.9187,2.636953,0.2377243,668.2864,668.2864,109.8586,443.7252,480.4211,1253.47,28.3044,61.60943659,25.99255,29.07786
2010,38,1400,-99999,-99999,28.59263,331.7725,2.082433,0.208871,813.6027,813.6027,131.0085,437.5897,493.1195,1541.806,29.32208,56.80424885,25.79357,29.34571
2010,38,1430,-99999,-99999,-99999,342.3418,3.316267,0.3022372,615.2692,615.2692,103.843,434.2048,482.2664,1157.266,28.84303,57.9630191,26.29513,29.49289
2010,38,1500,-99999,-99999,-99999,345.6431,2.144978,0.1451271,559.1057,559.1057,98.64786,435.6208,482.2075,1054.581,29.24286,54.89938275,26.38773,29.57045
2010,38,1530,-99999,-99999,-3.741629,194.8967,1.308175,0.1409101,396.1173,396.1173,70.82885,436.3881,479.4336,760.4401,28.5775,57.47685048,26.54934,29.47104
2010,38,1600,-99999,-99999,-99999,153.5102,2.034129,0.198526,224.1678,224.1678,40.61904,437.6883,468.2944,431.6118,28.55307,57.14034755,26.96512,29.0488
2010,38,1630,-99999,-99999,-25.42515,114.2918,1.475905,0.1231602,200.9979,200.9979,37.45995,437.5805,468.0395,386.9492,28.84761,55.91095978,27.02859,28.62031
2010,38,1700,-99999,-99999,-26.37021,134.7379,1.178797,0.122008,168.5576,168.5576,32.97773,443.8574,466.2985,320.7433,29.05813,50.74257513,27.08878,28.24411
2010,38,1730,-99999,-99999,-17.09136,129.9373,1.480946,0.1382953,237.2768,237.2768,54.69715,432.2383,467.9907,425.5692,29.14659,52.52473945,26.94243,27.78724
2010,38,1800,-99999,-99999,-30.63501,119.5355,1.788334,0.1486267,128.0984,128.0984,28.52308,417.98,463.9707,238.3758,28.95006,49.95623931,26.99528,27.33844
2010,38,1830,-99999,-99999,-38.0154,59.1809,2.183907,0.2303436,16.49533,16.49533,3.023846,415.8831,454.2992,41.58458,27.46986,56.80499488,27.39653,27.08202
2010,38,1900,-99999,-99999,-36.83404,33.41552,1.920872,0.1944876,0,-1.621389,0.1580219,413.8911,449.159,0,26.78318,59.087414,27.34864,26.42232
2010,38,1930,-99999,-99999,-30.38363,25.21735,1.686069,0.1779737,0,-3.259185,0.2369967,392.4933,442.5604,0,25.85322,66.083118,27.3102,25.99574
2010,38,2000,-99999,-99999,-41.91753,25.35765,2.251927,0.2413139,0,-2.641234,1.01401,388.0317,440.6139,0,25.33691,68.82349092,27.17635,25.59268
2010,38,2030,-99999,-99999,-22.56511,30.96742,1.371852,0.1447533,0,-3.347946,0.7950715,384.1479,437.6051,0,25.13799,69.56329514,27.06509,25.27616
2010,38,2100,-99999,-99999,-21.24602,-15.53329,1.293355,0.05845276,0,-2.699028,0.951814,384.3812,434.6074,0,24.77339,71.84449085,26.96634,25.1494
